id;character;origin_dialogue;translated_dialogue
BVCO053CL;Collie;It's like being forced to wear a golden robe with a diamond 'kick me' sign on the back.;มันเหมือนกับการถูกบังคับให้ใส่เสื้อคลุมสีทองที่มีป้ายเพชร 'เตะฉัน' ติดอยู่ด้านหลัง
BVCO054CL;Collie;Eh. I work it out through my painting.;เอ้อ ฉันจัดการมันด้วยการวาดภาพ
BVCO055CL;Collie;Be good.;ดูแลตัวเองด้วยนะ
BVCO056CL;Collie;Since I am trapped here, I like to paint far away island scenes as an escape.;ในเมื่อฉันติดอยู่ที่นี่ ฉันก็เลยชอบวาดภาพทิวทัศน์เกาะที่อยู่ห่างไกลเพื่อเป็นการหลีกหนี
BVCO057CL;Collie;Like this adorable tiki hut.;อย่างเช่น กระท่อมติ๊กิน่ารักหลังนี้
BVCO058CL;Collie;Do you think tiki is a fun word to say? I do.; นาย คิดว่าคำว่า ติกิ เป็นคำที่สนุกที่จะพูดไหม? ฉันว่ามันสนุกนะ
BVCO059CL;Collie;I love this painting.;ฉันรักภาพวาดนี้
BVCO060CL;Collie;Look at the brushwork!;ดูเทคนิคการใช้แปรงสิ!
BVCO061CL;Collie;I love it so much, if it didn't have it's backside up against the wall, I would sniff it!;ฉันรักมันมาก ถ้าด้านหลังของมันไม่ได้ติดกับผนัง ฉันจะดมมันเลย!
BVCO062CL;Collie;Yes. A thing of beauty is a joy forever, but... prices like these cannot last.;ใช่ สิ่งที่สวยงามคือความสุขตลอดกาล แต่... ราคาระดับนี้คงอยู่ได้ไม่นานหรอก
BVCO063CL;Collie;Now that I look at it... I'm not sure if it's for sale at all. It might be too good. I might have to keep it.;พอฉันมองมันอีกครั้ง... ฉันไม่แน่ใจว่ามันมีไว้ขายรึเปล่า มันอาจจะดีเกินไป ฉันอาจจะต้องเก็บมันไว้เอง
BVCO064CL;Collie;It's almost as beautiful as me, you have to admit.;ก็ต้องยอมรับว่ามันเกือบจะสวยเท่าฉันเลยนะ
BVCO065CL;Collie;Please don't breathe directly on this painting. It is very valuable.;ได้โปรดอย่าหายใจรดภาพวาดนี้นะ มันมีค่ามากเลย
BVCO066CL;Collie;I cannot look at this painting for too long, or I will cry with joy.;ฉันมองภาพวาดนี้นานเกินไปไม่ได้ ไม่งั้นฉันจะร้องไห้ออกมาด้วยความสุข
BVCO067CL;Collie;Outstanding. That's all I can say.;สุดยอด นี่คือทั้งหมดที่ฉันจะพูดได้
BVCO068CL;Collie;No offense, but you are not good enough for this piece. Please, please do not buy it.;อย่าหาว่าอย่างนั้นอย่างนี้เลยนะ แต่นายยังดีไม่พอสำหรับงานชิ้นนี้ ได้โปรด อย่าซื้อมันไปเลย
BVCO069CL;Collie;I was playing with spatial relationships here.;ฉันกำลังเล่นกับความสัมพันธ์เชิงพื้นที่อยู่น่ะ
BVCO070CL;Collie;Well, I 'played' in the same way that Beethoven 'played' with dissonance in the 'Eroica Symphony, if you follow me.;"อืม ฉัน ""เล่น"" ในแบบเดียวกับที่บีโธเฟน ""เล่น"" กับความขัดแย้งใน ""Eroica Symphony"" ถ้านายตามฉันทันน่ะนะ"
BVCO071CL;Collie;This one is... well... more of a tone poem.;อันนี้มัน... เอ่อ... เป็นเหมือนบทกวีมากกว่า
BVCO072CL;Collie;What's important in this piece is not what I painted, but what I did NOT paint. Know what I mean?;"สิ่งที่สำคัญในงานชิ้นนี้ไม่ใช่สิ่งที่ฉันวาด แต่เป็นสิ่งที่ฉัน ""ไม่ได้วาด"" รู้ไหมว่าฉันหมายถึงอะไร?"
BVCO073CL;Collie;Well, I guess I COULD let this one go...;เอาล่ะ ฉันว่าฉันปล่อยงานชิ้นนี้ไปก็ได้นะ...
BVCO074CL;Collie;Try to handle it only by the edges.;พยายามจับแค่ขอบๆ นะ
BVCO076CL;Collie;Step into my world of beauty.;ก้าวเข้ามาในโลกแห่งความงามของฉันสิ
BVCP016RA;Raz;Tell me that story about Dingo and Lampita again!;เล่าเรื่องของ ดิงโก้ กับ แลมพิต้า ให้ฟังอีกทีสิ!
BVCR000CB;Cobra;You can't hurt me, Smeglee!;แกทำอะไรฉันไม่ได้หรอก สเมกลี!
BVCR000RA;Raz;Look, mister, I AM NOT EDGAR TEGLEE!;นี่คุณ ผมไม่ใช่ เอ็ดการ์ เทกลี นะ!
BVDA082DA;Dalmatian;Get outta here you punks!  Leave my customer alone!;ออกไปจากที่นี่เลย พวกอันธพาล! ปล่อยลูกค้าฉันไป!
BVDA000DA;Dalmatian;What? You want more?;อะไรนะ อยากได้อีกเหรอ?
BVDA001DA;Dalmatian;Ha-huh.  Couldn't look at that one any more, ahh?;ฮ่าๆๆ ดูมันต่อไปไม่ไหวแล้วล่ะสิ?
BVDA002DA;Dalmatian;Look, give it up. None of them are any good.;ฟังนะ ยอมแพ้ซะเถอะ ไม่มีอันไหนดีเลยสักอัน
BVDA003DA;Dalmatian;Each one worse than the last...;แต่ละอันแย่กว่าอันที่แล้ว...
BVDA004DA;Dalmatian;You're kidding.;ล้อเล่นน่า
BVDA001RA;Raz;No, I want it.;ไม่ ผมจะเอา
BVDA005DA;Dalmatian;Well, there's no accounting for taste I guess.;เออ รสนิยมใครก็รสนิยมมันสินะ
BVDA006DA;Dalmatian;Right this way!;เชิญทางนี้เลย!
BVDA007DA;Dalmatian;Sorry. I'm sold out.;ขอโทษที ขายหมดแล้ว
BVDA008DA;Dalmatian;Oh, wait. To be honest, I'm NOT sorry about that. I am happy about that.;โอ้ เดี๋ยวก่อนนะ เอาจริงๆ ฉันไม่ได้รู้สึกเสียใจเลยสักนิด ฉันดีใจต่างหาก
BVDA009DA;Dalmatian;You bought it all so YOU are the sorry one, my friend.;นายซื้อไปหมดแล้ว ดังนั้นนายต่างหากที่จะต้องเสียใจ เพื่อนเอ๋ย
BVDA010DA;Dalmatian;Don't tell anyone who painted these, okay?;อย่าบอกใครนะว่าใครเป็นคนวาด เข้าใจไหม?
BVDA014DA;Dalmatian;Goooood riddance!;ไปให้พ้นๆ!
BVDA012DA;Dalmatian;Well, maybe you can write it off on your taxes as a loss.;อืม บางทีนายอาจจะเอาไปลดหย่อนภาษีเป็นค่าเสียหายได้นะ
BVDA013DA;Dalmatian;A catastrophic loss, even.;ความเสียหายร้ายแรงเลยล่ะ
BVDA015DA;Dalmatian;Enjoy that!   Heeheeeheee.;สนุกกับมันนะ! ฮี่ๆๆๆ
BVDA016DA;Dalmatian;Well, with some luck, and a lot of self-abuse on your part, I have managed to sell out.;ด้วยโชคช่วยและ...การทำร้ายตัวเองของนาย...ฉันก็ขายหมดแล้ว
BVDA017DA;Dalmatian;My thanks to your poor judgment.;ขอบคุณสำหรับการตัดสินใจที่ผิดพลาดของนาย
BVDA002RA;Raz;Hi. I want to buy a painting;สวัสดีครับ ผมอยากซื้อภาพวาด
BVDA003RA;Raz;No, really. I'd like some art.;ไม่ครับ จริงๆ ผมอยากได้งานศิลปะ
BVDA004RA;Raz;You're going to turn away a paying customer?;คุณจะปฏิเสธลูกค้าที่พร้อมจ่ายเงินเนี่ยนะ?
BVDA005RA;Raz;Edgar Teglee sent me. You know, the famous painter? How about a discount?;เอ็ดการ์ เทกลี ส่งผมมา เขาน่ะนักวาดภาพชื่อดังเลยนะ ลดราคาให้หน่อยได้ไหม?
BVDA006RA;Raz;Pfft, you don't give discounts? Or pffft, you don't think he's famous?;ปั๊ดโธ่ ไม่ลดราคาให้เหรอ? หรือว่าไม่คิดว่าเขาดังกันแน่?
BVDA007RA;Raz;Hey, there's no shame in hiding from wrestlers. They're trouble. Especially the wild animal type.;เฮ้ ไม่มีอะไรน่าอายหรอกที่จะหนีนักมวยปล้ำ พวกนั้นมันตัวปัญหา โดยเฉพาะพวกประเภทสัตว์ป่าน่ะ
BVDA008RA;Raz;No. I just meant wrestlers can be tough. I didn't mean you.;เปล่าครับ ผมแค่หมายถึงนักมวยปล้ำอาจจะแข็งแกร่ง ผมไม่ได้หมายถึงคุณ
BVDA009RA;Raz;Yes. I would like to wrestle. Let's go.;ครับ ผมอยากปล้ำ ไปกันเลย
BVDA010RA;Raz;Yeah, I want some art.;เออ ผมอยากได้งานศิลปะ
BVDA011RA;Raz;No, I want to talk about Edgar. Has he always had a problem with wrestlers?;ไม่ครับ ผมแค่อยากคุยเรื่องเอ็ดการ์ เขามีปัญหากับนักมวยปล้ำมาตลอดเลยเหรอ?
BVDA012RA;Raz;Has Edgar always had a problem with wrestlers?;เอ็ดการ์มีปัญหากับนักมวยปล้ำมาตลอดเลยเหรอ?
BVDA013RA;Raz;Why did he choke? Did they get him in one of those pile driver things?;ทำไมเขาถึงช็อคหมดสติ? พวกนั้นเล่นท่าไพล์ไดรเวอร์ใส่เขารึเปล่า?
BVDA014RA;Raz;How sad. Especially since it all happened to him again with Dingo and Lampita.;น่าเศร้าจัง โดยเฉพาะอย่างยิ่งเมื่อมันเกิดขึ้นกับเขาอีกครั้งกับ ดิงโก้ และ แลมพิต้า
BVDA016RA;Raz;So tell me that again? Edgar was a bad wrestler?;เล่าให้ฟังอีกทีได้ไหม? เอ็ดการ์เป็นนักมวยปล้ำที่แย่เหรอ?
BVDA015RA;Raz;See ya.;เจอกันครับ
BVDA044DA;Dalmatian;No you don't.;ไม่ได้หรอก
BVDA045DA;Dalmatian;Came to the wrong place then. All we got here is junk.;งั้นก็มาผิดที่แล้ว ที่นี่มีแต่ของห่วยๆ ทั้งนั้น
BVDA046DA;Dalmatian;Hm. Your argument has many strong points.;อืมมม ข้อโต้แย้งของนายก็มีเหตุผลนะเนี่ย
BVDA047DA;Dalmatian;Especially around that area where you said the word paying;โดยเฉพาะตรงที่นายพูดคำว่า... จ่าย...
BVDA048DA;Dalmatian;I liked that.;ฉันชอบนะ
BVDA050DA;Dalmatian;Well, I guess it might cheer up the joint to get rid of some of these eyesores outta here.;อืม ฉันว่ามันคงทำให้ที่นี่ดูดีขึ้นนะ ถ้าเอางานที่น่าเกลียดพวกนี้ออกไป
BVDA051DA;Dalmatian;Come on, I'll give you a tour of the atrocities. I just hope you got a strong stomach.;มาสิ ฉันจะพาทัวร์ชมความวิบัติ ฉันแค่หวังว่านายจะมีกระเพาะที่แข็งแรงพอ
BVDA018DA;Dalmatian;Famous painter? Edgar?;นักวาดภาพชื่อดัง? เอ็ดการ์เนี่ยนะ?
BVDA019DA;Dalmatian;Pffft! Yeah, right!;ปั๊ดโธ่! ใช่สิ!
BVDA020DA;Dalmatian;Look, I'm sorry, but eating lunch every day in the art teacher's room does not make you a famous painter.;ฟังนะ ฉันขอโทษด้วย แต่การกินข้าวเที่ยงในห้องครูสอนศิลปะทุกวันไม่ได้ทำให้นายเป็นนักวาดภาพชื่อดังหรอกนะ
BVDA021DA;Dalmatian;Anyway, he only did that to hide out from the school wrestling team.;ยังไงก็ตาม เขาทำอย่างนั้นแค่เพื่อหนีทีมนักมวยปล้ำของโรงเรียน
BVDA022DA;Dalmatian;Oh, whaddya mean wild animals? Like dogs, eh?;โอ้ นายหมายถึงสัตว์ป่าเหรอ? อย่างพวกสุนัขเนี่ยนะ?
BVDA023DA;Dalmatian;Oh, you got a problem with me now?;โอ้ ตอนนี้นายมีปัญหากับฉันเหรอ?
BVDA024DA;Dalmatian;Oh, you don't think I'm tough now?;โอ้ ตอนนี้นายไม่คิดว่าฉันแกร่งแล้วเหรอ?
BVDA025DA;Dalmatian;Why, 'cause I'm a Dalmatian?;ทำไมล่ะ เพราะฉันเป็น ดัลเมเชี่ยน งั้นเหรอ?
BVDA026DA;Dalmatian;Hey, we can't all be St. Bernards and Bulldogs, you know!;เฮ้ พวกเราทุกคนเป็น เซนต์เบอร์นาร์ด กับ บูลด็อก ไม่ได้หรอกนะ!
BVDA027DA;Dalmatian;(Sigh.);(ถอนหายใจ)
BVDA028DA;Dalmatian;Look, man. Are you gonna buy something or what?;ฟังนะ จะซื้ออะไรไหมเนี่ย?
BVDA029DA;Dalmatian;No way. In fact, he used to be the captain of his high school wrestling team!;ไม่มีทาง ความจริงแล้วเขาเคยเป็นกัปตันทีมมวยปล้ำของโรงเรียนมัธยมด้วยซ้ำ!
BVDA030DA;Dalmatian;He took them all the way to the state semi-finals one year, and then he...;เขาพาทีมไปถึงรอบรองชนะเลิศระดับรัฐได้ในปีหนึ่ง แล้วเขาก็...
BVDA031DA;Dalmatian;...he choked.;...ช็อคหมดสติ
BVDA032DA;Dalmatian;Cost the team the entire match.;ทำให้ทีมแพ้ทั้งแมตช์
BVDA034DA;Dalmatian;No, Edgar's girlfriend Lana Panzoni dumped him after the first period for Dean Legrante, the head of her cheerleading squad.;ไม่ แฟนของเอ็ดการ์ ลาน่า แพนโซนี่ ทิ้งเขาหลังจากช่วงแรกให้กับ ดีน เลกรานเต้ หัวหน้าทีมเชียร์ของเธอ
BVDA035DA;Dalmatian;Teglee was worthless after that.;หลังจากนั้น เทกลี ก็หมดค่าไปเลย
BVDA036DA;Dalmatian;The other team just tossed him around the rest of the day like a half sack of pork rinds.;ทีมตรงข้ามโยนเขาไปมาทั้งวันเหมือนถุงแคบหมูครึ่งถุง
BVDA037DA;Dalmatian;Oh, man. His squad hated him after that. The whole school did.;โอ้ แย่เลย หลังจากนั้นเพื่อนร่วมทีมก็เกลียดเขา ทั้งโรงเรียนก็ด้วย
BVDA038DA;Dalmatian;Ohhhhhhh. Riiigggght.;อ๋อออออ ใช่เลย
BVDA039DA;Dalmatian;Yeah, they exist.;ใช่ พวกเขามีตัวตนอยู่จริง
BVDA040DA;Dalmatian;Not made up at all, those two.;ไม่ได้แต่งขึ้นมาเลยสักนิด ทั้งสองคนน่ะ
BVDA041DA;Dalmatian;Sheesh.;ให้ตายสิ
BVDA042DA;Dalmatian;Hey, I got some original Picassos over here if you're interested, by the way...;เฮ้ ฉันมีปิกัสโซ่ตัวจริงอยู่ตรงนี้ด้วยนะ ถ้านายสนใจน่ะ...
BVDA043DA;Dalmatian;Yes, run! Run from the horror!;ใช่ วิ่งเลย! วิ่งหนีจากความสยอง!
BVDA049DA;Dalmatian;Thanks.;ขอบใจ
BVDA052DA;Dalmatian;Hey, I can call it that. You can't.;เฮ้ ฉันเรียกมันแบบนั้นได้ แต่นายไม่ได้
BVDA053DA;Dalmatian;Well, not until you pay for it at least.;อืม อย่างน้อยก็จนกว่านายจะจ่ายเงินน่ะนะ
BVDA054DA;Dalmatian;Okay what I was going for here was a creeping vine. The kind that grows up walls?;โอเค สิ่งที่ฉันจะสื่อในที่นี้คือไม้เลื้อยชนิดที่เลื้อยขึ้นกำแพงน่ะ
BVDA055DA;Dalmatian;But it just ended up looking like a truck driver's hairy back.;แต่มันกลับดูเหมือนหลังขนดกของคนขับรถบรรทุกซะมากกว่า
BVDA056DA;Dalmatian;But without the charisma.;แต่ไม่มีเสน่ห์ดึงดูด
BVDA057DA;Dalmatian;This, believe it or not, is supposed to be a rose.;เชื่อหรือไม่ว่านี่ควรจะเป็นดอกกุหลาบ
BVDA058DA;Dalmatian;You know, if you gave a woman a rose that looked like this, she'd slap you.;รู้ไหม ถ้านายให้ดอกกุหลาบที่หน้าตาแบบนี้กับผู้หญิง เธอจะตบหน้านาย
BVDA059DA;Dalmatian;Ya see what I'm talking about?;เห็นยังว่าฉันกำลังพูดถึงอะไร?
BVDA060DA;Dalmatian;This stuff reeks.;ของพวกนี้มันเหม็น
BVDA061DA;Dalmatian;Ew.;อี๋
BVDA062DA;Dalmatian;I recommend you don't look directly at this one. It is so awful, you could mess up your eyes.;ฉันแนะนำว่าอย่ามองอันนี้ตรงๆ มันแย่มากจนอาจจะทำให้ตานายเสียได้
BVDA063DA;Dalmatian;Ewww, so bad...;อี๋ แย่สุดๆ...
BVDA064DA;Dalmatian;Whoa! I forgot how crummy this one was.;ว้าว! ฉันลืมไปเลยว่าอันนี้มันห่วยขนาดไหน
BVDA065DA;Dalmatian;I can't believe I painted this.;ฉันไม่อยากจะเชื่อเลยว่าฉันเป็นคนวาดนี่
BVDA066DA;Dalmatian;Ach!;อั๊ค!
BVDA067DA;Dalmatian;This one is so bad, someone should take a rolled-up newspaper and smack it.;อันนี้มันแย่มาก ใครสักคนควรจะเอาม้วนหนังสือพิมพ์มาตีมัน
BVDA068DA;Dalmatian;Seriously. What a load.;จริงจังเลยนะ อะไรวะเนี่ย
BVDA069DA;Dalmatian;This looks like electric clown barf in space.;นี่มันเหมือนอ้วกตัวตลกไฟฟ้าในอวกาศ
BVDA070DA;Dalmatian;Terrible!;แย่!
BVDA071DA;Dalmatian;Uhhh, uhhh I'm sorry you had to see this.;เอ่อ เอ่อ ฉันขอโทษที่นายต้องมาเห็นอะไรแบบนี้
BVDA072DA;Dalmatian;Ug.;อุ้ก
BVDA073DA;Dalmatian;I deserve to get my nose rubbed in this one.;ฉันสมควรโดนจับเอาหน้ามาถูๆ กับภาพนี้
BVDA074DA;Dalmatian;This painting reminds me of my grandpa's last year alive...;ภาพวาดนี้ทำให้ฉันนึกถึงปีสุดท้ายที่คุณปู่ยังมีชีวิตอยู่...
BVDA075DA;Dalmatian;...just one terrible stroke on top of another.;...แค่เส้นที่แย่ๆ ซ้อนทับกันไปมา
BVDA076DA;Dalmatian;Really, I should just take this one out back and bury it.;จริงๆ ฉันควรจะเอางานชิ้นนี้ไปฝังไว้ข้างหลังบ้านซะ
BVDA077DA;Dalmatian;Ech! Somebody light a match! This one really stinks.;เอ็ค! ใครก็ได้จุดไฟแช็กที อันนี้มันเหม็นจริงๆ
BVDA078DA;Dalmatian;Woof! That's all I gotta say about that.;โว้ว! ฉันมีแค่นี้แหละที่จะพูดถึงมัน
BVDA079DA;Dalmatian;Black velvet hasn't been abused like this since the last time Mom got drunk in her prom dress.;กำมะหยี่สีดำไม่เคยถูกทำร้ายแบบนี้เลย ตั้งแต่ครั้งล่าสุดที่แม่เมาแล้วใส่ชุดพรอม
BVDA080DA;Dalmatian;Just awful!;แย่สุดๆ!
BVDA081DA;Dalmatian;Bleech!;บลีช!
BVDI008RA;Raz;Yow. What's that smell?;โย่ว กลิ่นอะไรน่ะ?
BVDI000DR;Dragon;That smells like fear, boy!;นั่นมันกลิ่นความกลัวไง เจ้าหนู!
BVDI009RA;Raz;Yeah... No, I mean that fart smell.;ใช่... ไม่ ผมหมายถึงกลิ่นผายน่ะ
BVDI001DR;Dragon;That's fear! RAWRRRR!;นั่นมันความกลัว! แฮ่!
BVDI010RA;Raz;No, I'm talking about an actual smell. It's like if stink bombs laid eggs and then those went bad.;ไม่ ผมกำลังพูดถึงกลิ่นจริงๆ มันเหมือนกับระเบิดเหม็นวางไข่ แล้วไข่พวกนั้นเสีย
BVDI002DR;Dragon;That's sulfur. It's part of the dragon costume, kid.;นั่นมันกำมะถัน มันเป็นส่วนหนึ่งของชุดมังกรไง เด็กน้อย
BVED000ED;Edgar;If you are curious about the load-bearing capacity of cardhouses, please conduct your experiments on SOMEONE ELSE'S HOUSE OF CARDS!;ถ้านายอยากรู้ว่าบ้านไพ่รับน้ำหนักได้แค่ไหน กรุณาไปทดลองกับบ้านไพ่ของคนอื่น!
BVED001ED;Edgar;The cards are large, yes, but it is still a house of cards. KEEP OFF!;ไพ่มันใหญ่น่ะใช่ แต่มันก็ยังเป็นบ้านไพ่อยู่ดี อย่ามายุ่ง!
BVED002ED;Edgar;Jumping on the house of cards, stumbling into the house of cards, driving your glowing ball through the house of cards: none of these activities help me.;กระโดดใส่บ้านไพ่ สะดุดล้มใส่บ้านไพ่ ขับลูกบอลเรืองแสงทะลุบ้านไพ่ กิจกรรมพวกนี้ไม่ได้ช่วยอะไรฉันเลย
BVED003ED;Edgar;Please, boy, I must have those queens!;ได้โปรด เถอะ แรซ ฉันต้องได้ไพ่ควีนพวกนั้น!
BVED004ED;Edgar;Perfect! One step closer... to her.;เยี่ยม! เข้าใกล้เธอไปอีกก้าว...
BVED005ED;Edgar;Ah, that is exactly the card I need!;อ่า นั่นมันไพ่ที่ฉันต้องการเลย!
BVED000RA;Raz;Wow. It looks like you can walk right up there now, Edgar.;ว้าว ดูเหมือนว่าตอนนี้คุณจะเดินขึ้นไปตรงนั้นได้แล้วนะ เอ็ดการ์
BVED004RA;Raz;Here you go, Edgar.;อ่ะ นี่ครับ เอ็ดการ์
BVED005RA;Raz;I got some cards for you, Edgar.;ผมได้ไพ่มาให้คุณ เอ็ดการ์
BVED006RA;Raz;This one was a real pain in the butt to get.;ใบนี้ได้มายากลำบากมากเลยครับ
BVED007RA;Raz;I hope these things are worth it, Edgar.;ผมหวังว่าของพวกนี้มันจะคุ้มค่านะ เอ็ดการ์
BVEI000EA;Eagle;Ca-caw.;ก้า กาว
BVEI013RA;Raz;That's it? Ca--MAN! That's ss-;แค่นี้เหรอ? ก้า--ให้ตาย! แย่-
BVEI001EA;Eagle;Ca-caw. Ca-caw.;ก้า กาว ก้า กาว
BVEQ002ED;Edgar;Thank you! I'll take any other cards you have as well.;ขอบใจ! ฉันจะเอาไพ่ใบอื่นที่นายมีด้วย
BVHO000RA;Raz;Now that looks like a good place to hang a painting!;นั่นดูเหมือนที่แขวนภาพที่ดีเลยนะ!
BVMB000BD;Bulldog;Oh my god, I'm deaf!;โอ้พระเจ้า ฉันหูหนวก!
BVMB012RA;Raz;Can you hear me? You're getting sleepy.  But not too sleepy to go paint the billboard.;ได้ยินผมไหม? นายกำลังง่วง แต่ง่วงเกินกว่าที่จะไปวาดป้ายโฆษณาไม่ได้นะ
BVMB002BD;Bulldog;"What? Oh my god. Hey, ""god"" is ""dog"" spelled backwards!";"อะไรนะ? โอ้พระเจ้า เฮ้ ""god"" คือ ""dog"" ที่สะกดกลับด้านนี่นา!"
BVMB003BD;Bulldog;"Whoa, whoa wait a minute. ""God"" is ""cat"" spelled backwards! Oh no. No no no no no.";"เดี๋ยวก่อนๆๆ ""God"" คือ ""cat"" ที่สะกดกลับด้าน! ไม่นะ ไม่ๆๆๆๆๆ"
BVMB004BD;Bulldog;I'm shaving just like daddy!;ฉันกำลังโกนหนวดเหมือนพ่อเลย!
BVMB013RA;Raz;I think I solved your problem. Watch this.;ผมคิดว่าผมแก้ปัญหาให้นายได้แล้ว ดูนี่สิ
BVMB000MA;Matador;I had my doubts, but--;ฉันเคยสงสัย แต่--
BVMB001MA;Matador;But I'm right as usual. Really nice job, genius. Now go back out there and finish the job.;แต่ฉันก็ถูกเสมอ ทำได้ดีมาก อัจฉริยะ ตอนนี้กลับไปทำให้เสร็จซะ
BVMI002MA;Matador;Ah, the towel boy.  Oh, it's you.  Get out.;อ่า เด็กเช็ดตัวเหรอ โอ้ นายเองนี่นา ออกไป
BVMI001MA;Matador;I see the sign's not finished. That's what I get for trusting a bullfight to an eight year old.;เห็นแล้วว่าป้ายยังไม่เสร็จ นี่แหละผลของการไว้ใจให้เด็กอายุ 8 ขวบมาจัดการเรื่องสู้วัวกระทิง
BVMO000MA;Matador;Hmmm. It's not great.;อืมมม ไม่ได้ดีเลิศอะไร
BVMO001MA;Matador;But I suppose it's just barely good enough. Come see me if you still want your reward.;แต่ฉันว่ามันก็พอใช้ได้ มาหาฉันถ้ายังอยากได้รางวัล
BVMO000RA;Raz;You know, your advice didn't work.;รู้ไหม คำแนะนำของคุณไม่ได้ผล
BVMO002MA;Matador;Really? Then here's some new advice: I don't know what you're talking about.;จริงเหรอ? งั้นก็ฟังคำแนะนำใหม่นะ ฉันไม่รู้ว่านายกำลังพูดถึงอะไร
BVMO001RA;Raz;How about that reward?;แล้วเรื่องรางวัลล่ะครับ?
BVMO003MA;Matador;Fine, then. One autograph.;เอาก็เอา ลายเซ็นหนึ่งลายเซ็น
BVMP005MA;Matador;Ah, you must be the towel boy!;อ่า นายต้องเป็นเด็กเช็ดตัวแน่ๆ!
BVMP008MA;Matador;You want an autograph? I don't just hand those out.;อยากได้ลายเซ็นเหรอ? ฉันไม่ได้แจกให้ใครง่ายๆ นะ
BVMP009MA;Matador;And that's a good lesson for you: anticipate disappointment. Take me: I'm the greatest bullfighter who's ever lived. Yet my upcoming match against the town bull has received virtually no marketing support.;และนี่ก็เป็นบทเรียนที่ดีสำหรับนาย เตรียมใจรับความผิดหวังไว้ซะ ดูฉันสิ ฉันเป็นนักสู้วัวกระทิงที่ยิ่งใหญ่ที่สุดเท่าที่เคยมีมา แต่การแข่งขันที่จะถึงนี้ของฉันกับวัวประจำเมืองกลับไม่ได้รับการสนับสนุนด้านการตลาดเลย
BVMP010MA;Matador;A towering advertisement was supposed to have been painted just outside my window. But, as you can see, the job hasn't even been started.;ควรจะมีป้ายโฆษณาขนาดใหญ่ตั้งอยู่ข้างนอกหน้าต่างของฉัน แต่นายก็เห็นแล้วว่างานยังไม่ได้เริ่มเลยด้วยซ้ำ
BVMP005RA;Raz;I think that bull is trampling anyone who tries to paint on the wall. Maybe you could stop it.;ผมคิดว่าวัวตัวนั้นกำลังขยี้ทุกคนที่พยายามวาดภาพบนกำแพง คุณน่าจะหยุดมันได้นะ
BVMP011MA;Matador;Hmmm ...  so instead of challenging the bull before a stadium packed with screaming women, you want me to fight it on the street in front of one dog and one child wearing a crude towel boy disguise. That's a terrible idea.;อืมมม แทนที่จะท้าทายวัวต่อหน้าสนามกีฬาที่เต็มไปด้วยเสียงกรีดร้องของผู้หญิง นายกลับอยากให้ฉันสู้กับมันบนถนนต่อหน้าสุนัขหนึ่งตัวกับเด็กที่แต่งตัวเป็นเด็กเช็ดตัวแบบหยาบๆ นี่มันความคิดที่แย่มาก
BVRO005RA;Raz;I should find a proper hook for this painting, so it will come to life like that dog said.;ฉันควรหาตะขอที่เหมาะสมสำหรับภาพนี้ เพื่อให้มันมีชีวิตขึ้นมาเหมือนที่หมาตัวนั้นบอก
BVRO000RA;Raz;I should give this rose to someone who'd appreciate it.;ฉันควรจะให้ดอกกุหลาบนี้กับใครสักคนที่เห็นคุณค่าของมัน
BVRO001RA;Raz;I'll bet there's a lonely lady out there somewhere who could use a little cheering up.;ฉันพนันได้เลยว่าต้องมีผู้หญิงขี้เหงาที่ไหนสักแห่งที่ต้องการกำลังใจเล็กๆ น้อยๆ
BVRO002RA;Raz;Maybe one of those ladies hiding behind the shutters?;บางทีอาจจะเป็นผู้หญิงที่ซ่อนตัวอยู่หลังบานประตูหน้าต่างพวกนั้น?
BVST010RA;Raz;Hey, have you seen any REALLY BIG playing cards around here?;เฮ้ แถวนี้มีใครเห็นไพ่ใบใหญ่ๆ บ้างไหมครับ?
BVST012RA;Raz;I'd like to buy some more art.;ผมอยากจะซื้องานศิลปะเพิ่มอีกหน่อยครับ
BVST000SB;St.Bernard;No? Uh, okay.;ไม่เหรอ? เอ่อ โอเค
BVST001SB;St.Bernard;Where'd ya go?;จะไปไหนแล้ว?
BVST003SB;St.Bernard;Moving right along...;ไปต่อเลยนะ...
BVST004SB;St.Bernard;Yeah, yeah. Check 'em all out of course. I got nowhere to go.;เออๆ ดูให้หมดเลยก็ได้ ฉันไม่ได้ไปไหนอยู่แล้ว
BVST005SB;St.Bernard;What? You don't say?;อะไรนะ? จริงเหรอเนี่ย?
BVST006SB;St.Bernard;Heck! Alright then!;ให้ตายสิ! เอาล่ะ!
BVST007SB;St.Bernard;Really? Uh, uh, sure!;จริงเหรอ? เอ่อ เอ่อ ได้สิ!
BVST008SB;St.Bernard;Hold on. Uh, let me get my salesman thing going here...;เดี๋ยวก่อนนะ เอ่อ ขอเข้าโหมดเซลส์แมนก่อน...
BVST009SB;St.Bernard;I'd love to, but I'm all sold out!;ฉันอยากจะขายให้นะ แต่ขายหมดแล้ว!
BVST010SB;St.Bernard;I guess my rep WAS right. This IS my year!;สงสัยชื่อเสียงของฉันจะดีจริงแฮะ ปีนี้เป็นปีของฉันจริงๆ ด้วย!
BVST068SB;St.Bernard;I'm all sold out!;ขายหมดแล้ว!
BVST012SB;St.Bernard;Enjoy your new art there!;สนุกกับงานศิลปะชิ้นใหม่นะ!
