id;character;origin_dialogue;translated_dialogue
WWAT004KN;Knight;I can't swim in this armor! It is heavy, and prone to discoloration.;ข้าว่ายน้ำในชุดเกราะนี้ไม่ได้! มันหนัก และมีแนวโน้มที่จะสีซีดจาง
WWAT005KN;Knight;Yes! The stronghold's wall is thick! But I shall crack it open! Like a shell! And I will rip that shell off, and... and sauté it... in butter! And eat it and gorge to my heart's delight.;ใช่! กำแพงป้อมปราการหนา! แต่ข้าจะทำให้มันแตก! เหมือนเปลือกหอย! แล้วข้าจะฉีกเปลือกนั้นออก แล้ว...แล้วผัด...กับเนย! แล้วกินมันอย่างเอร็ดอร่อย
WWAT006RA;Raz;Concentrate... war time...;มีสมาธิหน่อย...เวลาสงคราม...
WWAT008RA;Raz;Stronghold.;ป้อมปราการ
WWAU000RA;Raz;You guys ready?;พวกนายพร้อมยัง?
WWAU002SN;Snails;We're ready to fight for the fatherland! To fight nobly on the field of battle! Our shells are tough, and soon we will cover the enemy with our silvery trails!;พวกเราพร้อมที่จะสู้เพื่อมาตุภูมิ! สู้รบอย่างกล้าหาญในสนามรบ! กระดองของพวกเราแข็งแกร่ง และในไม่ช้าพวกเราจะปกคลุมศัตรูด้วยร่องรอยสีเงินของพวกเรา!
WWAU003RA;Raz;Okay. Just remember, there are many different ways to serve your fatherland.;โอเค แค่จำไว้ว่า มีหลายวิธีที่จะทำเพื่อมาตุภูมิ
WWAV000RA;Raz;Word to the wise?;มีอะไรจะแนะนำไหม?
WWAV004RA;Raz;I can burn wood with my mind.;ผมสามารถเผาไม้ด้วยพลังจิตได้นะ
WWAW000NP;Napoleon;What's this? My lazy opponent is actually trying to win? He has sent in reinforcements! Well well! Then let zee game truly begin! Send in my best soldier!;อะไรกันนี่? คู่ต่อสู้ขี้เกียจของข้ากำลังพยายามจะชนะจริงๆ เหรอ? เขาส่งกำลังเสริมเข้ามา! ดี ดี! งั้นก็เริ่มเกมกันจริงๆ เลย! ส่งทหารที่ดีที่สุดของข้าไป!
WWAW001NP;Napoleon;You! Destroy that bridge! For France!;เจ้า! ทำลายสะพานนั้น! เพื่อฝรั่งเศส!
WWAW002SD;Soldier;For France!;เพื่อฝรั่งเศส!
WWAW003SD;Soldier;I hate you stupid bridge! This is how much I hate you!;ฉันเกลียดแก สะพานโง่! นี่คือสิ่งที่ฉันเกลียดแก!
WWAW005SD;Soldier;Ah, yes. Now, I shall go torment this poor peasant over here. Haha!;อ่า ใช่แล้ว ตอนนี้ข้าจะไปทรมานไอ้ชาวนาน่าสงสารนี่ ฮ่าๆ!
WWAW006FR;Fred;Oh, man, now look! The bridge is broken and I can't move my pieces past it anymore. I quit. Napoleon, you win.;โอ้ ให้ตายสิ ดูนั่น! สะพานพัง แล้วฉันก็ขยับตัวหมากข้ามไปไม่ได้แล้ว ฉันยอมแพ้ นโปเลียน นายชนะ
WWAW007RA;Raz;No! We don't forfeit! We're going to beat you, Mr... Genetic memory of Napoleon Bonaparte!;ไม่นะ! พวกเราไม่ยอมแพ้! พวกเราจะชนะนายให้ได้เลย คุณ... ความทรงจำทางพันธุกรรมของนโปเลียน โบนาปาร์ต!
WWAX001CN;Carpenter;Don't worry, darling. We'll get you fixed up good as new in no time!;ไม่ต้องห่วงนะจ๊ะ เดี๋ยวเราซ่อมให้กลับมาดีเหมือนใหม่ในพริบตาเลย!
WWAX002CN;Carpenter;Man, I am GOOD. Mmm!;ให้ตายสิ ฉันนี่มันเก่งจริงๆ มมม!
WWAY000CN;Carpenter;Oh, man. I would totally love to move over there, but that soldier would kick my ass, and I'm not getting paid for that.;โอ้ ให้ตายสิ ฉันอยากจะย้ายไปตรงนั้นนะ แต่ทหารคนนั้นคงเตะก้นฉันแน่ๆ แล้วฉันก็ไม่ได้ค่าจ้างสำหรับเรื่องนั้นด้วย
WWBA000NP;Napoleon;Sacré bleu! I cannot believe it, Fred! You have accidentally done something right!;สาเครเบลอ! ไม่อยากจะเชื่อเลย เฟร็ด! นายบังเอิญทำอะไรที่มันถูกต้องแล้ว!
WWBA001FR;Fred;I have?;ผมเหรอ?
WWBA002NP;Napoleon;Yes! But I'm afraid it's still not enough. More manpower!;ใช่! แต่น่าเสียดายที่มันยังไม่พอ ต้องใช้กำลังคนมากกว่านี้!
WWBA003SD;Soldier;Ah, mon dieu. I hate bridges!;อา มองดิเออ ข้าเกลียดสะพาน!
WWBA004SD;Soldier;Ahhhh!;อ๊ากกกก!
WWBA005SD;Soldier;That is for killing my father, bridge!;นี่คือสิ่งที่แกต้องเจอ ข้อหาฆ่าพ่อของข้า สะพาน!
WWBA006FR;Fred;Hey, stop killing my bridges. You're making me mad!;เฮ้ หยุดฆ่าสะพานของฉันนะ ทำฉันโมโหแล้วนะ!
WWBB000RA;Raz;Nah, better not. I should only feed my own army.;ไม่ดีกว่า ฉันควรถนอมอาหารไว้ให้กองทัพของตัวเอง
WWBC000CN;Carpenter;No thanks. My business is nails, not snails.;ไม่ล่ะ ข้าทำแต่เรื่องตะปู ไม่ใช่เรื่องหอยทาก
WWBC001SN;Snails;Yeah, well I wouldn't let my sister date you either, buddy.;เออ ก็ฉันก็ไม่ให้พี่สาวฉันคบกับแกเหมือนกันนั่นแหละ เพื่อน
WWBC002MM;MM;I will eat only when we are celebrating our victory!;ข้าจะกินก็ต่อเมื่อพวกเราฉลองชัยชนะเท่านั้น!
WWBD000KN;Knight;HA HA HA! Your walls are no thicker than the crust of a crème brûlée!;ฮ่า ฮ่า ฮ่า! กำแพงของแกบางยิ่งกว่าผิวหน้าของเครมบรูว์เลอีเสียอีก!
WWBD001KN;Knight;Behold the mighty tapping of my spoon!;จงดูพลังแห่งการเคาะช้อนของข้า!
WWBD002KN;Knight;Ahhhhhh!;อ๊ากกกก!
WWBD003NP;Napoleon;What?? What is this? Fred? Did you do this?;อะไรนะ?? นี่มันอะไรกัน เฟร็ด? นายทำอย่างนั้นเหรอ?
WWBD004FR;Fred;Huh? What?;หา? อะไรเหรอ?
WWBD005NP;Napoleon;I can't believe it. You... you ARE a Bonaparte! There is some Napoleon in your veins after all!;ไม่อยากจะเชื่อเลย นาย... นายคือ โบนาปาร์ต! ในสายเลือดของนายก็มี นโปเลียน อยู่เหมือนกันนี่นา!
WWBD006FR;Fred;Well, maybe--;ก็ อาจจะ--
WWBD007NP;Napoleon;Finally! I can resign myself back into my glorious history.  The future is yours, Fred Bonaparte. You are indeed a true warrior. Go forth and fight all your battles with the same determination you showed here, and your life will be an endless parade of victories. Like mine!;ในที่สุด! ข้าก็สามารถถอนตัวกลับไปสู่ประวัติศาสตร์อันรุ่งโรจน์ของข้าได้ อนาคตเป็นของนายแล้ว เฟร็ด โบนาปาร์ต ที่แท้แล้วนายก็คือนักรบตัวจริง จงออกไปสู้รบในทุกสมรภูมิด้วยความมุ่งมั่นที่นายแสดงให้เห็นที่นี่ และชีวิตของนายจะเป็นขบวนแห่แห่งชัยชนะที่ไม่สิ้นสุด เหมือนชีวิตของข้า!
WWBD008FR;Fred;Yes! Well, except for that last one! The one in Waterloo...;ครับ! ยกเว้นครั้งสุดท้ายน่ะนะ! ที่วอเตอร์ลู...
WWBD009NP;Napoleon;Mmm, I was sick that day! Very bad stomach cramp. Let me tell you. That's why I've always got my hand tucked in here, you know? Heh heh. You'll find out when you're older. It's hereditary.;อืมม ข้าป่วยวันนั้น! ปวดท้องอย่างรุนแรง บอกให้รู้นะ นั่นเป็นเหตุผลที่ข้าเอามือซุกไว้ตรงนี้ตลอดเวลา เข้าใจไหม? เหะๆ นายจะรู้เองตอนโตกว่านี้ มันเป็นกรรมพันธุ์น่ะ
WWBE000RA;Raz;Hey, I found this rare coin in the fire.;เฮ้ ฉันเจอเหรียญหายากอันนี้ในกองไฟด้วย
WWBE001FR;Fred;Oh THAT'S where it was. Well, you can have it. Last thing I want is another family heirloom.;โอ้ ที่แท้อยู่ตรงนี้นี่เอง งั้น นายเอาไปเลย ฉันไม่อยากได้ของตกทอดของครอบครัวอีกแล้ว
WWBE002RA;Raz;Thanks for the note. You have really nice handwriting.;ขอบคุณสำหรับจดหมายนะ นายเขียนสวยมากๆ เลย
WWBE003FR;Fred;Yeah, well I was a calligraphy major in college, actually.;ก็ ฉันเรียนวิชาคัดลายมือตอนอยู่ในวิทยาลัยน่ะ
WWBE004NP;Napoleon;Oh, this just gets worse and worse the more I know.;โอ้ ยิ่งรู้ก็ยิ่งแย่ลงเรื่อยๆ
WWBE005RA;Raz;Look, I found some armaments for the troop!;ดูสิ ฉันเจออาวุธยุทโธปกรณ์สำหรับกองทัพด้วยนะ!
WWBE006FR;Fred;Ah, get that gun out of my face. Why don't you go arm the  people who are doing the fighting?;อ๊ะ เอาปืนออกไปจากหน้าฉันเลย ทำไมนายไม่ไปติดอาวุธให้คนที่กำลังสู้รบอยู่ล่ะ?
WWBE007FR;Fred;Ow! Oh, go ahead. Beat me up. I don't care.;โอ๊ย! โอ้ เชิญเลย ต่อยฉันเลย ฉันไม่สนหรอก
WWBE008NP;Napoleon;Trust me, he doesn't.;เชื่อข้าเถอะ เขาไม่สนจริงๆ
WWBE009FR;Fred;Oh, and now I'm on fire. Great.;โอ้ แล้วตอนนี้ฉันก็ไฟลุกท่วมตัว เยี่ยมไปเลย
WWBE010FR;Fred;Not me. You're supposed to be moving the pieces around.;ไม่ใช่ฉัน นายต่างหากที่ต้องขยับตัวหมากไปมา
WWBE011NP;Napoleon;What? You do? You ARE my relative after all!;อะไรนะ? นายทำเหรอ? นายก็เป็นญาติของข้านี่เอง!
WWBE012FR;Fred;Oh, wait. No. I'm over it.;โอ้ เดี๋ยวก่อน ไม่ ฉันหายแล้ว
WWBE013NP;Napoleon;Ahh, I knew it!;อ๊า ข้ารู้อยู่แล้ว!
WWBF000RA;Raz;Hey, check out this coin I found.;เฮ้ ดูเหรียญที่ฉันเจอสิ
WWBF001NP;Napoleon;Ah, a priceless Bonaparte family heirloom.;อ๊ะ ของตกทอดของตระกูล โบนาปาร์ต ที่ประเมินค่ามิได้
WWBF002FR;Fred;You can have that. It's worthless to me.;นายเอาไปเลย มันไม่มีค่าอะไรสำหรับฉันหรอก
WWBF003NP;Napoleon;Ahhh!;อ๊ากกกก!
WWBF004RA;Raz;Look! Fred cares!;ดูสิ! เฟร็ด เป็นห่วงเป็นใยด้วย!
WWBF005NP;Napoleon;You can't just tell the people you care about them! You have to show them!;นายจะบอกคนที่นายห่วงใยเฉยๆ ไม่ได้! นายต้องแสดงให้พวกเขาเห็นด้วย!
WWBF006NP;Napoleon;By leading them nobly into war!;โดยการนำพวกเขาเข้าสู่สงครามอย่างกล้าหาญ!
WWBF007RA;Raz;Hey, it's a start.;เฮ้ มันก็เป็นการเริ่มต้นที่ดีนะ
WWBF008RA;Raz;Cool Musket, eh?;ปืนคาบศิลาเท่ดีนะ ว่ามั้ย?
WWBF009NP;Napoleon;Fred's troops wouldn't know what to do with one of those.;ทหารของ เฟร็ด ไม่รู้จะทำยังไงกับมันหรอก
WWBF010NP;Napoleon;Ah!;อ๊ะ!
WWBF011NP;Napoleon;Oof!;อุ๊ฟ!
WWBF012NP;Napoleon;Sacré bleu!;สาเครเบลอ!
WWBF013NP;Napoleon;I wish my own descendants had your fighting instinct.;ข้าหวังว่าลูกหลานของข้าจะมีสัญชาตญาณนักสู้แบบนาย
WWBF014NP;Napoleon;I am not short but you should know for future reference that small people do not enjoy being lifted up as if they were children. I am an Emperor! I am King!;ข้าไม่ได้เตี้ย แต่เจ้าควรรู้ไว้เป็นข้อมูลในอนาคตว่าคนตัวเล็กไม่ชอบถูกยกขึ้นราวกับเป็นเด็ก ข้าเป็นจักรพรรดิ! ข้าเป็นกษัตริย์!
WWBF015FR;Fred;Hee hee hee!;ฮี่ๆๆ!
WWBF016NP;Napoleon;Oh, ohhhhh...;โอ้ โอ้....
WWBF017NP;Napoleon;Wait... what IS the purpose of war? Maybe diplomacy could, uh;เดี๋ยวนะ... จุดประสงค์ของสงครามคืออะไรกันแน่? บางทีการทูตอาจจะ เอ่อ...
WWBF018NP;Napoleon;Ah! Wait, who said that?;อ๊ะ! เดี๋ยวก่อน ใครพูด?
WWBG000CN;Carpenter;You can't fool me by giving me money! I know you're a burglar!;หลอกข้าด้วยเงินไม่ได้หรอก! ข้ารู้ว่าเจ้าเป็นหัวขโมย!
WWBG001CN;Carpenter;How about the burglar on my roof? Does he care about that?;แล้วหัวขโมยบนหลังคาบ้านข้าล่ะ? เขาจะสนใจเรื่องนั้นไหม?
WWBG002CN;Carpenter;Ah! A gun! And I was just starting to believe that you weren't a burglar!;อ๊ะ! ปืน! ข้ากำลังจะเชื่อแล้วเชียวว่าเจ้าไม่ใช่หัวขโมย!
WWBH000CN;Carpenter;I only care about wood, and nails, and bridges.;ข้าสนใจแต่เรื่องไม้ ตะปู และสะพานเท่านั้น
WWBH001CN;Carpenter;Ow! Hey, whose side are you on?;โอ๊ย! เฮ้ เจ้าอยู่ฝ่ายไหนกันแน่?
WWBH002CN;Carpenter;Oooh... ohhh...;โอ้... โอ้...
WWBI000P1;Peasant-1;I'm not in this for the money. If our leaders cared about us, I'd fight for nothing!;ฉันไม่ได้ทำเพื่อเงิน ถ้าผู้นำของเราเป็นห่วงพวกเรา ฉันก็จะสู้ให้ฟรีๆ เลย!
WWBI001P1;Peasant-1;Oh, I got a gun already. But who cares about killing unless you're killing FOR someone, you know?;โอ้ ฉันมีปืนแล้ว แต่ใครจะสนเรื่องการฆ่า ถ้าไม่ได้ฆ่าเพื่อใครบางคน เข้าใจไหม?
WWBJ000P1;Peasant-1;I don't care about anything now, except for my fearless leader Fred!;ตอนนี้ฉันไม่สนอะไรทั้งนั้น นอกจาก เฟร็ด ผู้นำผู้กล้าหาญของฉัน!
WWBJ001P1;Peasant-1;Hey, knock it off!;เฮ้ หยุดนะ!
WWBJ002P1;Peasant-1;Quit it! I'm made of wood!;หยุดนะ! ฉันทำมาจากไม้นะ!
WWBJ003P1;Peasant-1;Ohhh ohhhh...;โอ้ โอ้....
WWBK000P2;Peasant-2;Well then he should put his money where his mouth is and PAY US.;ถ้าอย่างนั้นเขาก็ควรจะทำตามที่พูด แล้วจ่ายเงินให้พวกเราสิ
WWBK001P2;Peasant-2;It would be cool if we had some pawn shops in this town and I could SELL IT.;คงจะดีไม่น้อยถ้าเมืองนี้มีโรงรับจำนำ ฉันจะได้เอาไปขาย
WWBL000P2;Peasant-2;I only care about how much I'm getting paid. ;ฉันสนแค่ว่าฉันจะได้เงินเท่าไหร่
WWBL001RA;Raz;Okay, you got your money. Let's fight!;โอเค นายได้เงินแล้ว ไปสู้กันเลย!
WWBL002P2;Peasant-2;Well, I hope you saved a little dough to fix that broken bridge over there, cuz I can't get to the soldier until you do that.;ก็ หวังว่านายจะเก็บเงินไว้ซ่อมสะพานที่พังตรงนั้นบ้างนะ เพราะฉันไปหาทหารไม่ได้จนกว่านายจะซ่อมมัน
WWBL003P2;Peasant-2;I'm ready. Send me over there!;ฉันพร้อมแล้ว ส่งฉันไปเลย!
WWBL004P2;Peasant-2;Hey, you're not paying me enough to do that!;เฮ้ นายจ่ายเงินให้ฉันไม่พอที่จะทำอย่างนั้นนะ!
WWBL005P2;Peasant-2;ooohhh ohhh...;โอ้ โอ้....
WWBM000P3;Peasant-3;Man, I could buy a gun with that if there were a decent pawn shop in town.;ให้ตายสิ ฉันจะเอาไปซื้อปืน ถ้าเมืองนี้มีโรงรับจำนำดีๆ หน่อย
WWBM001P3;Peasant-3;If he cares, then why doesn't he give us guns so we can protect ourselves, huh?;ถ้าเขาเป็นห่วงพวกเรา ทำไมเขาไม่ให้ปืนพวกเราไว้ป้องกันตัวเองล่ะ หืม?
WWBN000P3;Peasant-3;Careful. I have a gun.;ระวังหน่อย ฉันมีปืนนะ
WWBN001RA;Raz;Why aren't you using that gun I gave you?;ทำไมนายไม่ใช้ปืนที่ฉันให้ไปล่ะ?
WWBN002P3;Peasant-3;I'm too far away. You gotta move me closer to that soldier.;ฉันอยู่ไกลเกินไป นายต้องพาฉันไปใกล้ทหารคนนั้นกว่านี้
WWBN003P3;Peasant-3;Ohhhh.. Ohhhh...;โอ้.. โอ้...
WWBO000KN;Knight;Oh, how I wish there were a gourmet restaurant in town so that I may take that coin and buy myself a fine meal.;โอ้ ข้าปรารถนาเหลือเกินว่าจะมีร้านอาหารรสเลิศในเมืองนี้ ข้าจะได้เอาเหรียญนั้นไปซื้ออาหารดีๆ กิน
WWBO001KN;Knight;Not enough to feed his troops anything but chipped beef on toast!;ไม่พอที่จะเลี้ยงทหารของเขาด้วยอะไรนอกจากเนื้อวัวบดบนขนมปังปิ้ง!
WWBO002KN;Knight;Oooh, I can't believe I spoke the name of that dish!;โอ้ ข้าไม่อยากจะเชื่อเลยว่าข้าเอ่ยชื่ออาหารจานนั้นออกมา!
WWBO003KN;Knight;Excellent. Now take that gun and go shoot me a fine game pheasant, then bring it to my favorite chef in Paris--;เยี่ยมไปเลย ตอนนี้เอาปืนนั่นไปยิงไก่ฟ้าตัวอ้วนๆ มาให้ข้า แล้วเอาไปให้เชฟคนโปรดของข้าที่ปารีส--
WWBO004RA;Raz;It's not loaded.;มันไม่มีกระสุน
WWBO005KN;Knight;Ohhh, I'm going to faint.;โอ้ ข้าจะเป็นลม
WWBP000KN;Knight;Please, do not distract me, for now my only thought is of storming that stronghold!;ได้โปรด อย่ารบกวนข้าเลย ตอนนี้ความคิดเดียวของข้าคือการบุกโจมตีป้อมปราการนั่น!
WWBP002KN;Knight;oooh... Ooohhh;โอ้... โอ้....
WWBQ000NP;Napoleon;Hey, do not try to bribe my troops! They are too loyal anyway, and would never leave me!;เฮ้ อย่าพยายามติดสินบนทหารของข้านะ! พวกเขาจงรักภักดีเกินกว่าที่จะทิ้งข้าไป!
WWBQ001SD;Soldier;Oui, oui oui but, uh... Call me two weeks. If we don't get more funding I'm going to jump ship!;อุย อุยๆ แต่ เอ่อ... โทรหาผมอีกสองอาทิตย์นะ ถ้าพวกเราไม่ได้รับเงินทุนเพิ่ม ผมจะหนีทัพ!
WWBQ002SD;Soldier;Not as much as my leader does!;ไม่เท่าที่ผู้นำของผมทำหรอก!
WWBQ003NP;Napoleon;You got that right, kiddo!;พูดถูกแล้ว ไอ้หนู!
WWBQ004SD;Soldier;If I thought you knew how to use it, I would be frightened.;ถ้าผมคิดว่าคุณรู้วิธีใช้มัน ผมคงกลัวน่าดู
WWBQ005RA;Raz;Hey, I was once an assassin I'll have you know!;เฮ้ ฉันเคยเป็นมือสังหารมาก่อนนะจะบอกให้!
WWBQ006NP;Napoleon;Hey! Don't touch my pieces!;เฮ้! อย่าแตะต้องตัวหมากของข้า!
WWBQ007NP;Napoleon;That is cheating!;นั่นมันโกง!
WWBR000RA;Raz;Man, this Salt Shaker is totally in the way.;ให้ตายสิ ไอ้กระปุกเกลือนี่มันขวางทางชะมัด
WWBR001RA;Raz;I'll bet the real Napoleon never had to worry about stuff like this.;ฉันพนันเลยว่า นโปเลียน ตัวจริงไม่ต้องมากังวลเรื่องอะไรแบบนี้แน่ๆ
WWBS000NP;Napoleon;Ha ha. Not bad, Fred!;ฮ่าๆ ไม่เลว เฟร็ด!
WWBS001FR;Fred;What? What'd I do?;อะไร? ผมทำอะไรเหรอ?
WWBS002NP;Napoleon;You're doing better than usual, and I hate to end the fun...;นายทำได้ดีกว่าที่เคย แล้วข้าก็ไม่อยากจะหยุดความสนุกนี้...
WWBS003NP;Napoleon;But I guess it's time to put an end to this, as usual.;แต่ข้าว่าถึงเวลาที่จะต้องจบเรื่องนี้แล้ว ตามเคย
WWBS004NP;Napoleon;Guard the bridge to the stronghold with your LIFE.;จงรักษาสะพานไปสู่ป้อมปราการด้วยชีวิตของเจ้า
WWBS005SD;Soldier;None shall pass!;ไม่มีใครผ่านไปได้!
WWBT000NP;Napoleon;But... I... how...;แต่ ข้า... อย่าง... อย่างไร...
WWBT001NP;Napoleon;RETREAT!;ถอยทัพ!
WWBT002NP;Napoleon;Everyone into the stronghold!;ทุกคนเข้าไปในป้อมปราการ!
WWBT003NP;Napoleon;Raise the drawbridge immediatement!;ยกสะพานชักขึ้นทันที!
WWBT004NP;Napoleon;Jam the mechanism with something! Anything!;เอาอะไรไปขัดกลไกไว้! อะไรก็ได้!
WWBT005RA;Raz;Hey, you can't jam the gears! That's cheating!;เฮ้ คุณจะขัดกลไกไม่ได้นะ! นั่นมันโกง!
WWBT006NP;Napoleon;All is fair in love and war! You have fought well, but that's as far as you shall go my friend!;ทุกอย่างยุติธรรมในความรักและสงคราม! เจ้าสู้ได้ดี แต่เจ้าจะไปได้แค่นี้แหละ เพื่อน!
WWBT007FR;Fred;Ha! We'll see about that!;ฮ่า! คอยดูแล้วกัน!
WWBT008RA;Raz;Fred? Was that you?;เฟร็ด? นั่นนายเหรอ?
WWBT009FR;Fred;Yeah! Come on! We're winning! ;ใช่! มาเลย! พวกเรากำลังจะชนะแล้ว!
WWBT010FR;Fred;All we have to do is unjam those gears.;สิ่งที่เราต้องทำก็แค่เอาอะไรที่มันขัดอยู่ออกไป
WWBT011RA;Raz;I'm on it, General.;รับทราบครับ ท่านนายพล
WWBU000NP;Napoleon;Come talk to me if you need to know the rules!;มาคุยกับข้าถ้าเจ้าอยากรู้กติกา!
WWBU001RA;Raz;Excuse me, Mr. Bonaparte? But how do you play this game?;ขอโทษนะครับ คุณ โบนาปาร์ต แต่เล่นเกมนี้ยังไงเหรอครับ?
WWBU002NP;Napoleon;Ah, this game is so easy, even a child like you can play it.;อ๊ะ เกมนี้มันง่ายมาก แม้แต่เด็กอย่างเจ้าก็เล่นได้
WWBU003NP;Napoleon;All my worthless descendent has to do is move a Knight piece into the center of my stronghold.;สิ่งที่ลูกหลานไร้ค่าของข้าต้องทำก็แค่ขยับตัวหมากอัศวินเข้าไปตรงกลางป้อมปราการของข้า
WWBU004NP;Napoleon;Ha ha, but his Knight isn't even on the board. He's hiding out in that house.;ฮ่าๆ แต่อัศวินของเขายังไม่ได้อยู่บนกระดานเลย เขากำลังซ่อนตัวอยู่ในบ้านหลังนั้น
WWBU005RA;Raz;Well, maybe he's got a good reason--;ก็ บางทีเขาก็อาจจะมีเหตุผลที่ดีก็ได้--
WWBU006NP;Napoleon;And Knights are good at storming strongholds, but they are no good at field combat.;และอัศวินเก่งในการบุกโจมตีป้อมปราการ แต่ไม่เก่งในการสู้รบในสนาม
WWBU007NP;Napoleon;So he'll also need a strong militia to fight my soldiers.;ดังนั้นเขาจึงต้องมีกองกำลังที่แข็งแกร่งเพื่อต่อสู้กับทหารของข้า
WWBU008NP;Napoleon;But he has no militia. His people are hiding out in their houses--hopeless, hungry, and unarmed.;แต่เขาไม่มีกองกำลัง ประชาชนของเขากำลังซ่อนตัวอยู่ในบ้าน หมดหวัง หิวโหย และไม่มีอาวุธ
WWBU009RA;Raz;Yeah, but--;ใช่ แต่--
WWBU010NP;Napoleon;And if they came out to form a strong militia, they wouldn't be able to move around the board because I keep breaking his bridges!;และถ้าพวกเขาออกมาเพื่อสร้างกองกำลังที่แข็งแกร่ง พวกเขาก็จะไม่สามารถเคลื่อนที่ไปรอบๆ กระดานได้ เพราะข้าคอยทำลายสะพานของเขา!
WWBU011RA;Raz;Hey, that part is your fault--;เฮ้ เรื่องนั้นมันเป็นความผิดของคุณ--
WWBU012NP;Napoleon;He could easily fix the bridges I keep breaking if he just had a Carpenter, but his Carpenter is hiding out in his house, ha ha, afraid!;เขาสามารถซ่อมสะพานที่ข้าคอยทำลายได้อย่างง่ายดาย ถ้าเขามี ช่างไม้ แต่ ช่างไม้ ของเขากำลังซ่อนตัวอยู่ในบ้านของเขา ฮ่าๆ กลัว!
WWBU013RA;Raz;Well, war is scary--;ก็ สงครามน่ากลัวนี่นา--
WWBU014NP;Napoleon;So you see, it is an easy game, but Fred has already lost it.;เห็นไหมว่ามันเป็นเกมที่ง่าย แต่ เฟร็ด แพ้ไปแล้ว
WWBU015RA;Raz;Not this time! This time we're going to win!;ไม่ใช่ครั้งนี้! ครั้งนี้พวกเราจะชนะ!
WWBU016FR;Fred;No we're not!;ไม่ พวกเราไม่ชนะหรอก!
WWBU017RA;Raz;(Fred, shut up!);(เฟร็ด หุบปากไปเลย!)
WWBU018RA;Raz;Hey, can you give me a little hint here?;เฮ้ ช่วยบอกใบ้หน่อยได้ไหม?
WWBU020NP;Napoleon;Well, you need to enlist a Carpenter so you can fix that bridge I broke, stupid.;ก็ เจ้าต้องเกณฑ์ ช่างไม้ เพื่อที่จะซ่อมสะพานที่ข้าทำพังไง ไอ้โง่
WWBU021NP;Napoleon;Move the Carpenter over to the bridge so he can fix it!;ขยับ ช่างไม้ ไปที่สะพาน เขาจะได้ซ่อมมันไง!
WWBU022NP;Napoleon;You need to talk one of these peasants into forming a militia for you!;เจ้าต้องชวนชาวนาพวกนี้คนใดคนหนึ่งมาตั้งกองกำลังให้เจ้า!
WWBU023NP;Napoleon;Move that Militiaman next to my Soldier! Do I have to tell you everything?;ขยับทหารกองหนุนไปข้างๆ ทหารของข้า! ข้าต้องบอกเจ้าทุกอย่างเลยรึไง?
WWBU024NP;Napoleon;Oh, cochon. You need to recruit another peasant if you want to keep fighting.;โอ้ กอชง เจ้าต้องเกณฑ์ชาวนาอีกคนถ้าเจ้าอยากจะสู้ต่อไป
WWBU025NP;Napoleon;There is a huge Salt Shaker blocking the game board. Get rid of it!;มีกระปุกเกลือขนาดใหญ่วางขวางกระดานอยู่ เอาออกไปซะ!
WWBU026NP;Napoleon;You've got another broken bridge. Get your Carpenter!;สะพานพังอีกแล้ว ไปตาม ช่างไม้ ของเจ้ามา!
WWBU027NP;Napoleon;Get that Militiaman over to where the action is so he can fight!;พา ทหารกองหนุน ไปยังที่ที่มีการต่อสู้ เขาจะได้สู้!
WWBU028NP;Napoleon;You're going to need one last brave soldier.;เจ้าจะต้องมีทหารกล้าคนสุดท้าย
WWBU029NP;Napoleon;You will need to get your heartiest Knight out here onto the game board if you want to storm my stronghold.;เจ้าจะต้องเอา อัศวิน ที่แข็งแกร่งที่สุดของเจ้าออกมาบนกระดาน ถ้าเจ้าอยากจะบุกโจมตีป้อมปราการของข้า
WWBU030NP;Napoleon;Ha! No help from me! You have fought well, but you will never get that drawbridge down, so your Knight will never be able to storm my stronghold!;ฮ่า! ข้าจะไม่ช่วยอะไรทั้งนั้น! เจ้าสู้ได้ดี แต่เจ้าจะไม่มีวันเอาสะพานชักลงมาได้ ดังนั้น อัศวิน ของเจ้าจะไม่มีวันบุกโจมตีป้อมปราการของข้าได้!
WWBU031NP;Napoleon;Oh, what are you waiting for? Why don't you move your Knight into the stronghold and get it over with?;โอ้ เจ้ารออะไรอยู่? ทำไมเจ้าไม่ขยับ อัศวิน ของเจ้าเข้าไปในป้อมปราการแล้วทำให้มันจบๆ ไปซะ?
WWBV000P1;Peasant-1;Ha! Ah! Take that!;ฮ่า! อ๊ะ! รับไปซะ!
WWBV001P2;Peasant-2;Pow! Gah! Oof!;ผัวะ! ก๊ะ! อุ๊ฟ!
WWBV002P3;Peasant-3;Cool Musket, huh? Oh, wait. Have to reload here...;ปืนคาบศิลาเท่ดีนะ ว่ามั้ย? โอ้ เดี๋ยวก่อน ต้องใส่กระสุนก่อน...
WWBV003SD;Soldier;Die! Arr! I kill you!;ตายซะ! อาร์! ข้าจะฆ่าเจ้า!
WWBW000RA;Raz;Ta da! That was easy!;แต๊แด! ง่ายจัง!
WWBW001RA;Raz;Stronghold stormed, game won!;บุกป้อมปราการสำเร็จ ชนะแล้ว!
WWBW002NP;Napoleon;You have to storm the stronghold with your Knight, you stupid fool!;เจ้าต้องบุกโจมตีป้อมปราการด้วย อัศวิน ของเจ้าสิ ไอ้โง่!
WWBW003RA;Raz;Oh.;อ๋อ
