id;character;origin_dialogue;translated_dialogue
LOAJ008CO;Coach;Hmm. So Sasha's showed you how to save up your aggressive energy, huh?;หืม ซาช่า สอนให้นายสะสมพลังงานความก้าวร้าวแล้วสินะ?
LOAJ009CO;Coach;Well, why don't I help you;งั้นทำไมฉันไม่ช่วยนายล่ะ...
LOAJ010CO;Coach;Let it all out!;ปลดปล่อยมันออกมาให้หมด!
LOAJ011CO;Coach;Bwah ha ha!;บวา ฮ่าๆ!
LOAJ012CO;Coach;Whaddya going to do now, eh?;แกจะทำอะไรต่อไป หา?
LOAJ013CO;Coach;Oh no! No ammo!;โอ ไม่นะ! กระสุนหมด!
LOAJ014CO;Coach;I'm lost without my ammo!;ฉันทำอะไรไม่ถูกเลยถ้าไม่มีกระสุน!
LOAJ015CO;Coach;I'm nothing without my cheater PSI Blast!;ฉันมันไม่มีอะไรเลยถ้าไม่มีโกง PSI BLAST!
LOAJ016CO;Coach;Oh, Sasha, Sasha. Come help me.;โอ้ ซาช่า ซาช่า มาช่วยฉันที
LOAJ017CO;Coach;I have no defenses of my own!;ฉันไม่มีอะไรป้องกันตัวเองเลย!
LOAJ018CO;Coach;Miiiiightyyy Raaaaam...;พลังอันยิ่งใหญ่...
LOAJ019CO;Coach;GROUND VERSION!;ภาคพื้นดิน!
LOAJ020CO;Coach;Speeeeee-deeeeeee...;เร็วยิ่งกว่า...
LOAJ021CO;Coach;KICK!;เตะ!
LOAJ022CO;Coach;Ooooverrrrrlyyyyy Innnnn-triiiiii-cate;ซับซ้อน...
LOAJ024CO;Coach;Haaaarrrrrrd tooooo aaaaavoooid;ยากที่จะหลบ...
LOAJ025CO;Coach;...aaaaavoooid...;...หลบ...
LOAJ026CO;Coach;AREA ATTACK!;โจมตีเป็นวงกว้าง!
LOAJ027CO;Coach;Woooooo-hoooooo!;วู้วววว!
LOAJ028CO;Coach;MMmm-hmmm.;อืมๆๆ
LOAJ029CO;Coach;Feel the burn!;รู้สึกถึงความร้อนสิ!
LOAJ030CO;Coach;Ha!;ฮ่า!
LOAJ031CO;Coach;Huhhh!;ฮึ!
LOAJ032CO;Coach;Hup!;ฮึบ!
LOAJ033CO;Coach;Hyaaa!;ฮย้า!
LOAJ034CO;Coach;Hap!;แฮ่!
LOAJ035CO;Coach;Hop!;ฮ็อป!
LOAJ036CO;Coach;Hayooo!;ฮะโย่ว!
LOAJ037CO;Coach;Waaaaaaah!;ว้ากกกก!
LOAJ038CO;Coach;And this!;นี่แน่ะ!
LOAJ039CO;Coach;And that!;เอ้า นั่นอีก!
LOAJ040CO;Coach;And backwards!;แล้วก็ถอยหลัง!
LOAJ041CO;Coach;And faked you out!;หลอกนะ!
LOAJ042CO;Coach;Ha ha!;ฮ่า ฮ่า!
LOAJ043CO;Coach;Ho ho!;โฮ โฮ!
LOAJ044CO;Coach;Heh heh heh!;เหะ เหะ เหะ!
LOAJ045CO;Coach;Ahhh!;อ๊า!
LOAJ046CO;Coach;Oooff!;อู๊ฟ!
LOAJ047CO;Coach;Gahhh!;ก๊า!
LOAJ048CO;Coach;(electrocution sounds);(เสียงช็อตไฟฟ้า)
LOAJ049CO;Coach;Grrr!;ครืด...!
LOAJ050RA;Raz;Give up Coach. I'm sure the Psychonauts are on their way from HQ right now to bust you.;ยอมแพ้เถอะ โค้ช ผมว่าตอนนี้พวก Psychonauts กำลังเดินทางมาจากกองบัญชาการ เพื่อมาจับกุมพวกนายแล้วนะ!
LOAJ051CO;Coach;Sorry, but I was made senior facility officer this year, and the senior facility officer has notified HQ that everything is peachy at Camp Whispering Rock!;เสียใจด้วยนะ แต่ปีนี้ฉันได้รับการแต่งตั้งให้เป็นเจ้าหน้าที่อาวุโสของสถานที่แล้ว และเจ้าหน้าที่อาวุโสก็ได้แจ้งให้กองบัญชาการทราบแล้วว่าทุกอย่างที่ ค่ายหินเสียงกระซิบ เรียบร้อยดี!
LOAK000CO;Coach;People of Lungfishopolis...;ชาวเมือง Lungfishopolis ทุกท่าน...
LOAK001CO;Coach;...I'm sorry I let you down.;...ผมขอโทษที่ทำให้พวกท่านผิดหวัง
LOAK002CO;Coach;Ggggghhh..;อ๊ากกก..
LOAK003RA;Raz;Finally!;ในที่สุด!
LOAK004RA;Raz;Okay, tower. Get ready for Goggalor!;เอาล่ะ หอคอย เตรียมรับมือ กอกกาลอร์ ได้เลย!
LOAK005Z1;Zealots-1;Goggalor, you did it! You defeated Kochamara!;กอกกาลอร์ นายทำได้! นายปราบ โคชามารา ได้แล้ว!
LOAK006RA;Raz;Yep. Now we can find out where Lili went.;ใช่ ตอนนี้เราจะได้รู้แล้วว่า ลิลี่ ไปไหน!
LOAK007Z1;Zealots-1;Not yet. The tower is still broadcasting its mind control over the populace!;ยังก่อน หอคอยยังคงแพร่กระจายการควบคุมจิตใจไปทั่วเมือง!
LOAK008Z1;Zealots-1;You must destroy the tower!;นายต้องทำลายหอคอยซะ!
LOAK009RA;Raz;Right. Man, Goggalor needs a sidekick or a PA or something.;ครับท่าน กอกกาลอร์ น่าจะมีผู้ช่วยหรือไม่ก็เลขาฯ สักคนนะ
LOAK010Z1;Zealots-1;Goggalor! The tower!;กอกกาลอร์! หอคอย!
LOAK011RA;Raz;Oh! Yeah! Right.;อ้อ! ใช่! จริงด้วย!
LOAL000RA;Raz;Well, he was evil. But he did build a lot of roads.;ถึงเขาจะชั่วร้าย แต่เขาก็สร้างถนนไว้เยอะเลยนะ
LOAM000Z1;Zealots-1;Goggalor! ;กอกกาลอร์!
LOAM001RA;Raz;Hey, shouldn't this place be much quieter now that Kochamara's gone?;นี่ พอ โคชามารา ไปแล้ว ที่นี่ไม่ควรจะเงียบกว่านี้เหรอ?
LOAM002Z1;Zealots-1;Well, there's still some crazy Navy guys who haven't realized that the war is over. But--we got 'em on the run I think.;ก็ ยังมีพวกทหารเรือบ้าๆ บางคนที่ยังไม่รู้ว่าสงครามจบแล้ว แต่--พวกเรากำลังไล่ต้อนพวกเขาอยู่ คิดว่านะ
LOAM003Z1;Zealots-1;Got some really aggressive flyers at the printer right now. Should sway popular opinion our way in no time.;ตอนนี้เรามีใบปลิวที่รุนแรงมากๆ อยู่ที่เครื่องพิมพ์ น่าจะเปลี่ยนความคิดเห็นของคนส่วนใหญ่มาอยู่ข้างเราได้ในเร็วๆ นี้
LOAM004RA;Raz;So you don't mind if I smash up some more tanks and planes and stuff?;งั้นนายไม่ว่าอะไรนะ ถ้าผมจะทุบรถถัง เครื่องบิน พวกนั้นอีก?
LOAM005Z1;Zealots-1;Goggalor, you may smash it all! This whole area is scheduled for reforestation. ;กอกกาลอร์ นายทุบให้หมดเลย! พื้นที่ทั้งหมดนี้มีกำหนดการที่จะปลูกป่าใหม่
LOAM006Z1;Zealots-1;Kochamara built this city for us. Lungfish weren't meant to live in cities!;โคชามาราสร้างเมืองนี้ให้พวกเรา แต่ชาวปลาปอดไม่ได้เกิดมาเพื่ออยู่ในเมือง!
LOAM007RA;Raz;Well, okay then. I'll bet I can save you a bit on the demolition costs.;โอเค งั้นผมพนันได้เลยว่าผมจะช่วยประหยัดค่ารื้อถอนให้นายได้นิดหน่อย
LOAM008Z1;Zealots-1;Yeah, go nuts! You can squish people too if you want. My family lives in a whole other town.;เออ จัดไปเลย! นายจะบี้คนก็ได้นะถ้าอยากทำ ครอบครัวฉันอาศัยอยู่ในเมืองอื่นโน่น
LOZF000TO;System;/YButton/ Pick up Tank.;/YButton/ ยก รถถัง ขึ้นมา
LOZE000TO;System;/YButton/ Throw Tank.;/YButton/ ขว้าง รถถัง
LOUC001LC;Lungfish-Citizen;Hey everyone, here comes Kochamara!;เฮ้ ทุกคน โคชามารามาแล้ว!
LOZF001TO;System;Use your PSYCHIC SHIELD to protect you from damage, and reflect SOME enemy attacks back at the attacker! NOTE: You will not be able to maintain a PSYCHIC SHIELD forever, and when this part of your mind is exhausted, you will need to wait a while before you use it again.;ใช้ PSYCHIC SHIELD ของนายเพื่อป้องกันความเสียหาย และสะท้อนการโจมตีของศัตรูกลับไป! หมายเหตุ: นายจะไม่สามารถใช้ PSYCHIC SHIELD ได้ตลอดไป และเมื่อส่วนนี้ของจิตใจนายหมดแรง นายจะต้องรอสักพักก่อนที่จะใช้มันได้อีกครั้ง
LOAO000RA;Raz;Excellent. There it is.;เยี่ยม นั่นไง!
