id;character;origin_dialogue;translated_dialogue
MMAC002RA;Raz;The Milkman's dead??? Ah crud.;คนส่งนมตายแล้ว??? ให้ตายสิ
MMAC003BO;Boyd;Burned up in a department store fire. Didn't you hear?;โดนไฟไหม้ในห้างน่ะ นายไม่ได้ยินข่าวเหรอ?
MMAC005BO;Boyd;...Is he dead or not?;...ตกลงเขาตายหรือไม่ตายเนี่ย?
MMAC007RA;Raz;Where is the Milkman?;คนส่งนมอยู่ที่ไหน?
MMAC008BO;Boyd;Well, he's NOT in the graveyard, so that's the first place you should look.;ก็เขาไม่ได้อยู่ในสุสานน่ะ อย่างแรกนายก็ไปดูที่นั่นก่อนสิ!
MMAC009BO;Boyd;I'd go down there myself, but I can't get in.;ฉันก็อยากจะลงไปเองหรอกนะ แต่มันเข้าไปไม่ได้นี่สิ
MMAC010BO;Boyd;Operatives. Optics. Occularities.;ปฏิบัติการ สายตา การมองเห็น
MMAC011BO;Boyd;Everywhere.;ทุกที่เลย
MMAC012BO;Boyd;Be careful! They're watching. All the time.;ระวังตัวด้วย! พวกเขากำลังจับตาดูอยู่ ตลอดเวลาเลย
MMAC013RA;Raz;Kay...;โอเค...
MMAC014RA;Raz;Now, how am I going to find some creepy graveyard in this... nice, normal, neighborhood?;แล้วทีนี้ ฉันจะไปหาสุสานน่าขนลุกใน... ย่านที่ดูดี ปกติ แบบนี้ได้ยังไงเนี่ย?
MMAC015RA;Raz;"You know, I think instead of Boyd, I'm gonna call you ""Roid,"" because your such a big pain in my butt.";"รู้ไหม บอยด์ ฉันว่าต่อไปนี้ฉันจะเรียกนายว่า ""รอยด์"" แทน เพราะนายมันเป็นตัวป่วนชั้นดีเลย"
MMAC004BO;Boyd;At least that's what the media would have you believe.;อย่างน้อยนั่นก็คือสิ่งที่สื่ออยากให้นายเชื่อ
MMAC006BO;Boyd;Go to the graveyard! Dig him up! Oh, you'll find something all right, but it's neither man nor milk.;ไปที่สุสาน ขุดเขาขึ้นมา แล้วนายจะได้เจอบางสิ่งแน่ แต่ไม่ใช่ทั้งคนและนม!
MMAA000RA;Raz;Hey, uh... where's the door?;เฮ้ เอ่อ... ประตูไปไหนแล้วเนี่ย?
MMAA001BO;Boyd;On the front... like most refrigerators.;อยู่ข้างหน้านั่นแหละ... เหมือนตู้เย็นส่วนใหญ่น่ะ
MMAA002RA;Raz;Alright, time to see the world as Boyd sees it.;เอาล่ะ ได้เวลาเห็นโลกในแบบที่ บอยด์ เห็นแล้ว
MMAA003RA;Raz;Okay, so, where's the Milkman?;โอเค แล้ว คนส่งนม อยู่ไหนล่ะ?
MMAA004BO;Boyd;If you could see what I see, then you wouldn't be asking that question.;ถ้านายเห็นในสิ่งที่ฉันเห็น นายก็คงไม่ต้องถามคำถามนั้นหรอก
MMAA005RA;Raz;How do I get through the sewers?;ฉันจะผ่านท่อระบายน้ำไปได้ยังไง?
MMAA006BO;Boyd;Have you been to the post office yet? Maybe you could take a correspondence course.;นายไปที่ทำการไปรษณีย์รึยัง? บางทีนายอาจจะลงเรียนทางไปรษณีย์ได้นะ
MMAA007RA;Raz;Being an assassin is hard.;การเป็นมือสังหารนี่มันยากจริงๆ
MMAA008BO;Boyd;You have to keep your guard up at all times. You gotta be like a turtle with a rocket strapped to his back, you know?;นายต้องคอยระวังตัวตลอดเวลา ต้องเป็นเหมือนเต่าที่ติดจรวดไว้บนหลัง เข้าใจไหม?
MMAA009RA;Raz;Okay, I went to the Book Depository, and all that happened was a little girl jumped out a window. It was kind of depressing, actually.;โอเค ฉันไปที่ Book Depository มาแล้ว แล้วสิ่งที่เกิดขึ้นก็คือเด็กผู้หญิงคนหนึ่งกระโดดออกมาจากหน้าต่าง มันค่อนข้างหดหู่เลยล่ะ
MMAA010BO;Boyd;Did you talk to the birds up there? Did you ask them if they saw anything with their electric eyes?;นายได้คุยกับนกพวกนั้นรึเปล่า? นายได้ถามพวกมันไหมว่าเห็นอะไรด้วยตาไฟฟ้าของพวกมันรึเปล่า?
MMAA011RA;Raz;Hey, I found the Milkman.;เฮ้ ฉันเจอคนส่งนมแล้ว
MMAA012BO;Boyd;Big deal. I knew where he was the whole time. Getting past the red head, that's the problem.;เรื่องใหญ่เลย ฉันรู้อยู่แล้วว่าเขาอยู่ที่ไหน ปัญหาคือจะผ่านยัยหัวแดงไปได้ยังไงต่างหาก
MMAB000GM;G-Man;Stop.;หยุด
MMAB001GM;G-Man;Caution, men working.;ระวัง คนกำลังทำงาน
MMAB002GM;G-Man;Dangerous conditions ahead.;ข้างหน้ามีอันตราย
MMAB003GM;G-Man;The road is out, and we are working on it.;ถนนเสีย เรากำลังซ่อมอยู่
MMAB004GM;G-Man;No pedestrian traffic allowed.;ห้ามคนเดินเท้า
MMAB005GM;G-Man;It is very hot here, working on the road.;อากาศร้อนมากเลยนะ ทำงานบนถนนเนี่ย
MMAB006GM;G-Man;Not a through street.;ไม่ใช่ถนนสำหรับสัญจร
MMAB007GM;G-Man;My red sign helps me work on the road.;ป้ายสีแดงของผมช่วยให้ผมทำงานบนถนนได้
MMAB008GM;G-Man;No ped xing.;ห้ามคนข้าม
MMAB009GM;G-Man;Slow to 15 mph.;ช้าลง เหลือ 15 ไมล์ต่อชั่วโมง
MMAB010GM;G-Man;I work on the road crew.;ผมทำงานในทีมซ่อมถนน
MMAB011GM;G-Man;Thank goodness it is Friday. ;ขอบคุณพระเจ้า วันศุกร์แล้ว
MMAB012GM;G-Man;Being on a road crew is arduous, but rewarding.;การอยู่ในทีมซ่อมถนนมันยากลำบาก แต่ก็คุ้มค่า
MMAB013GM;G-Man;Look at that woman's breasts. They're large.;ดูหน้าอกผู้หญิงคนนั้นสิ ใหญ่จัง
MMAB014GM;G-Man;I cannot wait until the next payday.;แทบจะรอวันเงินเดือนออกไม่ไหวแล้ว
MMAB015GM;G-Man;Boo hoo. ;ฮือๆ
MMAB016GM;G-Man;Oh boo hoo.;โอ้ ฮือๆ
MMAB017GM;G-Man;Boo hoo hoo.;ฮือๆๆ
MMAB018GM;G-Man;I am sad.;ผมเศร้า
MMAB019GM;G-Man;I am a sad widow.;ผมเป็นแม่ม่ายเศร้า
MMAB020GM;G-Man;I wish my loved one was not dead, but alive.;ผมอยากให้คนที่ผมรักไม่ตาย แต่อยู่
MMAB021GM;G-Man;I am alone now, and grieving.;ตอนนี้ผมอยู่คนเดียวและโศกเศร้า
MMAB022GM;G-Man;I do not know whether to remarry, or to remain loyal to my loved one.;ผมไม่รู้ว่าจะแต่งงานใหม่ดีไหม หรือจะซื่อสัตย์ต่อคนที่ผมรักต่อไป
MMAB023GM;G-Man;Why, god, why?;ทำไม พระเจ้า ทำไม?
MMAB024GM;G-Man;These flowers are a token of my remembrance for my loved one.;ดอกไม้เหล่านี้เป็นสัญลักษณ์ของการระลึกถึงคนที่ผมรัก
MMAB025GM;G-Man;I wish my loved one had remembered to indicate me as the beneficiary of his 401(k) plan.;ผมหวังว่าคนที่ผมรักจะจำได้ว่าให้ระบุชื่อผมเป็นผู้รับผลประโยชน์ในแผน 401(k) ของเขา
MMAB026GM;G-Man;The cemetery is filled with dead people.;สุสานเต็มไปด้วยคนตาย
MMAB027GM;G-Man;The dead people are under ground, and I have brought flowers, because I am sad.;คนตายอยู่ใต้ดิน และผมนำดอกไม้มา เพราะผมเศร้า
MMAB028GM;G-Man;I am trimming this hedge.;ผมกำลังตัดแต่งพุ่มไม้
MMAB029GM;G-Man;Hedges become unruly over time, and need to be trimmed.;พุ่มไม้จะรกเมื่อเวลาผ่านไป และต้องได้รับการตัดแต่ง
MMAB030GM;G-Man;These are my hedge trimmers. They help me maintain my hedge.;นี่คือเครื่องตัดแต่งพุ่มไม้ของผม มันช่วยให้ผมดูแลพุ่มไม้ของผมได้
MMAB031GM;G-Man;I take pride in my well-landscaped yard.;ผมภูมิใจในสวนที่จัดภูมิทัศน์อย่างดีของผม
MMAB032GM;G-Man;My good landscaping adds to the property value of the entire neighborhood.;ภูมิทัศน์ที่ดีของผมช่วยเพิ่มมูลค่าทรัพย์สินของทั้งละแวก
MMAB033GM;G-Man;Cutting the bush does not hurt it.;การตัดพุ่มไม้ไม่ได้ทำร้ายมัน
MMAB034GM;G-Man;I wear sunscreen while cutting hedges to prevent melanomas from forming on my skin.;ผมทาครีมกันแดดขณะตัดพุ่มไม้ เพื่อป้องกันไม่ให้เกิดมะเร็งผิวหนังบนผิวของผม
MMAB035GM;G-Man;This part of the hedge is too tall.;ส่วนนี้ของพุ่มไม้สูงเกินไป
MMAB036GM;G-Man;I take frequent breaks to avoid carpal tunnel syndrome.;ผมพักบ่อยๆ เพื่อหลีกเลี่ยงอาการ carpal tunnel syndrome
MMAB037GM;G-Man;I am making a pie.;ผมกำลังทำพาย
MMAB038GM;G-Man;This is my house and I am responsible for its upkeep.;นี่คือบ้านของผม และผมมีหน้าที่ดูแลรักษามัน
MMAB039GM;G-Man;This rolling pin is a tool I use to make pies.;ไม้คลึงนี้เป็นเครื่องมือที่ผมใช้ทำพาย
MMAB040GM;G-Man;Pies are delicious.;พายอร่อย
MMAB041GM;G-Man;Over time, my husband will desire me less sexually, but he will always enjoy my pies.;เมื่อเวลาผ่านไป สามีของผมอาจต้องการผมทางเพศน้อยลง แต่เขาจะยังคงชอบพายของผมเสมอ
MMAB042GM;G-Man;It is important not to use too much pressure when rolling out a pie crust.;สิ่งสำคัญคืออย่าใช้แรงกดมากเกินไปเมื่อคลึงแป้งพาย
MMAB043GM;G-Man;When my husband drinks excessively, I may threaten him with this rolling pin, though we still love each other very much.;เมื่อสามีของผมดื่มมากเกินไป ผมอาจขู่เขาด้วยไม้คลึงนี้ แม้ว่าเราจะยังรักกันมากก็ตาม
MMAB044GM;G-Man;I am famous for my pie-making abilities.;ผมมีชื่อเสียงในด้านความสามารถในการทำพาย
MMAB045GM;G-Man;Children and adults both like to eat pies.;ทั้งเด็กและผู้ใหญ่ต่างก็ชอบกินพาย
MMAB046GM;G-Man;Pies come in many flavors.;พายมีหลายรสชาติ
MMAB047GM;G-Man;Cherry is a flavor of pie.;เชอร์รี่เป็นรสชาติหนึ่งของพาย
MMAB048GM;G-Man;Apple pies are very popular.;พายแอปเปิ้ลเป็นที่นิยมมาก
MMAB049GM;G-Man;Though I do not receive a paycheck, I consider my homemaking to be my occupation.;แม้ว่าผมจะไม่ได้รับเงินเดือน แต่ผมก็ถือว่าการดูแลบ้านเป็นอาชีพของผม
MMAB050GM;G-Man;Rhubarb is a controversial pie variety.;รูบาร์บเป็นพายที่รสชาติเป็นที่ถกเถียงกัน
MMAB051GM;G-Man;For the last several years, I have relied on prescription medication to make it through the days.;ในช่วงไม่กี่ปีที่ผ่านมา ผมต้องพึ่งยาที่ต้องมีใบสั่งแพทย์เพื่อให้ผ่านพ้นแต่ละวันไปได้
MMAB052GM;G-Man;Pie crusts should be rolled outward, from the center.;แป้งพายควรคลึงออกด้านนอก จากตรงกลาง
MMAB053GM;G-Man;We work in the sewer.;พวกเราทำงานในท่อระบายน้ำ
MMAB054GM;G-Man;The sewer carries human waste.;ท่อระบายน้ำขนส่งของเสียจากมนุษย์
MMAB055GM;G-Man;The sewer is very important, and we are responsible for its upkeep.;ท่อระบายน้ำมีความสำคัญมาก และพวกเรามีหน้าที่ดูแลรักษามัน
MMAB056GM;G-Man;I am a waste management technician.;ผมเป็นช่างเทคนิคจัดการของเสีย
MMAB057GM;G-Man;I need to prevent blockages, and this device is one of my tools.;ผมต้องป้องกันการอุดตัน และอุปกรณ์นี้เป็นหนึ่งในเครื่องมือของผม
MMAB058GM;G-Man;Sewers are full of rats.;ท่อระบายน้ำเต็มไปด้วยหนู
MMAB059GM;G-Man;The most pleasant sewers can be found in Paris, France.;ท่อระบายน้ำที่น่าพอใจที่สุดสามารถพบได้ในปารีส ประเทศฝรั่งเศส
MMAB060GM;G-Man;This job is unsavory, but it must be performed by someone.;งานนี้ไม่น่ารื่นรมย์ แต่ต้องมีใครสักคนทำ
MMAB061GM;G-Man;Due to illegal disposal of hazardous materials, sewer water is often highly radioactive.;เนื่องจากการกำจัดวัสดุอันตรายอย่างผิดกฎหมาย น้ำในท่อระบายน้ำจึงมักมีกัมมันตภาพรังสีสูง
MMAB062GM;G-Man;There are no documented cases of alligators found alive in sewers.;ไม่มีกรณีที่มีการบันทึกไว้ว่าพบจระเข้มีชีวิตอยู่ในท่อระบายน้ำ
MMAB063GM;G-Man;Though I often smell of excrement, I deserve your respect because I provide a valuable service.;แม้ว่าผมมักจะมีกลิ่นอุจจาระ แต่ผมก็สมควรได้รับความเคารพจากคุณ เพราะผมให้บริการที่มีคุณค่า
MMAB064GM;G-Man;Feces.;อุจจาระ
MMAB065GM;G-Man;I am fixing the telephone lines.;ผมกำลังซ่อมสายโทรศัพท์
MMAB066GM;G-Man;This is my job, to work on the phone lines.;นี่คืองานของผม ทำงานเกี่ยวกับสายโทรศัพท์
MMAB067GM;G-Man;I have a special phone.;ผมมีโทรศัพท์พิเศษ
MMAB068GM;G-Man;Hello?;ฮัลโหล?
MMAB069GM;G-Man;Testing, testing. One, two, three.;ทดสอบ ทดสอบ หนึ่ง สอง สาม
MMAB070GM;G-Man;Can you hear me?;ได้ยินผมไหม?
MMAB071GM;G-Man;Is there anyone on the line?;มีใครอยู่ในสายไหม?
MMAB072GM;G-Man;Operator?;โอเปอเรเตอร์?
MMAB073GM;G-Man;I can listen to any phone conversation that I want, but do not because of my sense of professional responsibility. ;ผมสามารถฟังการสนทนาทางโทรศัพท์ใดๆ ก็ได้ที่ผมต้องการ แต่ผมจะไม่ทำเพราะสำนึกในความรับผิดชอบในวิชาชีพของผม
MMAB074GM;G-Man;Someday, the popularity of mobile phones will make my job obsolete.;สักวันหนึ่ง ความนิยมของโทรศัพท์มือถือจะทำให้งานของผมล้าสมัย
MMAB075GM;G-Man;I can climb telephone poles.;ผมสามารถปีนเสาโทรศัพท์ได้
MMAB076GM;G-Man;I am an assassin.;ผมเป็นมือสังหาร
MMAB077GM;G-Man;My gun is clean.;ปืนของผมสะอาด
MMAB078GM;G-Man;I am in charge of assassinating important figures.;ผมมีหน้าที่ลอบสังหารบุคคลสำคัญ
MMAB079GM;G-Man;I am found on rooftops, in clock towers and book depositories.;ผมพบได้บนหลังคา ในหอนาฬิกา และใน Book Depository
MMAB080GM;G-Man;I do not kill out of passion, but for money.;ผมไม่ได้ฆ่าด้วยอารมณ์ แต่เพื่อเงิน
MMAB081GM;G-Man;This is my gun.;นี่คือปืนของผม
MMAB082GM;G-Man;Sometimes I work for the government.;บางครั้งผมก็ทำงานให้กับรัฐบาล
MMAB083GM;G-Man;I like to shoot people.;ผมชอบยิงคน
MMAB084GM;G-Man;My motivations are clear only to myself.;แรงจูงใจของผมชัดเจนสำหรับผมเท่านั้น
MMAB085GM;G-Man;Adjustments need to be made when firing in the wind.;ต้องทำการปรับเปลี่ยนเมื่อยิงในที่มีลม
MMAB086GM;G-Man;I am watering.;ผมกำลังรดน้ำ
MMAB087GM;G-Man;Water is important.;น้ำมีความสำคัญ
MMAB088GM;G-Man;Without water, these plants would die.;หากไม่มีน้ำ ต้นไม้เหล่านี้จะตาย
MMAB089GM;G-Man;This is my watering can. I use it on the plants to water them.;นี่คือบัวรดน้ำของผม ผมใช้มันรดน้ำต้นไม้
MMAB090GM;G-Man;Plants need to have water poured on them because they  have no hands to hold glasses of water.;ต้นไม้ต้องมีน้ำเทใส่เพราะพวกมันไม่มีมือที่จะถือแก้วน้ำ
MMAB091GM;G-Man;I enjoy watering.;ผมสนุกกับการรดน้ำ
MMAB092GM;G-Man;It is a good day for watering plants.;วันนี้เป็นวันที่ดีสำหรับการรดน้ำต้นไม้
MMAD000GM;G-Man;Hello fellow road crew worker! Welcome to the road crew.;สวัสดีเพื่อนร่วมงานทีมซ่อมถนน ยินดีต้อนรับสู่ทีมซ่อมถนน
MMAD001GM;G-Man;Ah, I see that you are grieving. I will give you your space.;อ่า ผมเห็นว่าคุณกำลังโศกเศร้า ผมจะให้พื้นที่ส่วนตัวกับคุณ
MMAD002GM;G-Man;I am glad you are here, to help me trim these hedges.;ผมดีใจที่คุณมาที่นี่ เพื่อช่วยผมตัดแต่งพุ่มไม้เหล่านี้
MMAD003GM;G-Man;Hello! Welcome to my house. Please stay and make pie. My stories are about to come on.;สวัสดี ยินดีต้อนรับสู่บ้านของผม เชิญอยู่ทำพายด้วยกัน เรื่องราวของผมกำลังจะมาแล้ว
MMAD004GM;G-Man;Hello sewer worker. I think I met you at the union meeting.;สวัสดีคนงานท่อระบายน้ำ ผมคิดว่าผมเคยเจอคุณในการประชุมสหภาพแรงงาน
MMAD005GM;G-Man;Come work on the phone lines with us.;มาทำงานเกี่ยวกับสายโทรศัพท์กับพวกเราสิ
MMAD006GM;G-Man;Watch out, fellow assassin. There seems to be someone shooting at us from that tower.;ระวังตัวด้วย เพื่อนมือสังหาร ดูเหมือนจะมีคนยิงมาที่เราจากหอคอยนั้น
MMAD007GM;G-Man;That is a fine watering can. May I ask how much you paid for it?;นั่นมันบัวรดน้ำที่ดีเลยนะ ขอผมถามหน่อยว่าคุณซื้อมาในราคาเท่าไหร่?
MMAE000GM;G-Man;Stop.  Road crew workers only beyond the yellow line.;หยุด เฉพาะคนงานทีมซ่อมถนนเท่านั้นที่อยู่เลยเส้นสีเหลืองไปได้
MMAE001RA;Raz;You guys are road crew workers?;พวกคุณเป็นคนงานทีมซ่อมถนนเหรอ?
MMAE002GM;G-Man;Yes. We work on the road with these red signs.;ใช่ พวกเราทำงานบนถนนด้วยป้ายสีแดงเหล่านี้
MMAE003RA;Raz;I see. Well, do you guys know where the Milkman is?;เข้าใจแล้ว พวกคุณรู้ไหมว่าคนส่งนมอยู่ที่ไหน?
MMAE004GM;G-Man;Why do you ask that question?;ทำไมคุณถึงถามคำถามนั้น?
MMAE005GM;G-Man;Are you the Milkman?;คุณคือคนส่งนมเหรอ?
MMAE006RA;Raz;Do I look like a milkman to you?;ฉันดูเหมือนคนส่งนมตรงไหน?
MMAE007GM;G-Man;That information is restricted to the road crew.;ข้อมูลนั้นจำกัดเฉพาะทีมซ่อมถนนเท่านั้น
MMAE008GM;G-Man;Please move along.;กรุณาไปที่อื่น
MMAF000GM;G-Man;Stop! This is a restricted area!;หยุด นี่เป็นเขตหวงห้าม
MMAF001GM;G-Man;Initiating arrest sequence!;เริ่มขั้นตอนการจับกุม
MMAF002GM;G-Man;You are not on the road crew!;คุณไม่ได้อยู่ในทีมซ่อมถนน
MMAF003GM;G-Man;You have no flowers!;คุณไม่มีดอกไม้
MMAF004GM;G-Man;The hedge area is only for those who trim hedges.;พื้นที่พุ่มไม้มีไว้สำหรับผู้ที่ตัดแต่งพุ่มไม้เท่านั้น
MMAF005GM;G-Man;Get out of my house!;ออกไปจากบ้านของผม
MMAF006GM;G-Man;Sewer workers only!;เฉพาะคนงานท่อระบายน้ำเท่านั้น
MMAF007GM;G-Man;Only phone company employees may approach the pole!;เฉพาะพนักงานบริษัทโทรศัพท์เท่านั้นที่สามารถเข้าใกล้เสาได้
MMAF008GM;G-Man;Assassins and their invited guests only!;เฉพาะมือสังหารและแขกที่ได้รับเชิญเท่านั้น
MMAF009GM;G-Man;You can't fool us! You have no water!;หลอกพวกเราไม่ได้หรอก คุณไม่มีน้ำ
MMAF010GM;G-Man;Come with us.;มากับพวกเรา
MMAF011GM;G-Man;Who are you?;คุณเป็นใคร?
MMAF012GM;G-Man;Who do you work for?;คุณทำงานให้ใคร?
MMAF013GM;G-Man;Why are you here?;คุณมาที่นี่ทำไม?
MMAF014GM;G-Man;Why are you looking for the Milkman?;ทำไมคุณถึงตามหาคนส่งนม?
MMAF015GM;G-Man;What is the purpose of the goggles?;แว่นตาพวกนั้นมีไว้ทำอะไร?
MMAF016GM;G-Man;Who is the Milkman?;คนส่งนมเป็นใคร?
MMAF017GM;G-Man;How old are you?;คุณอายุเท่าไหร่?
MMAF018GM;G-Man;Where were you born?;คุณเกิดที่ไหน?
MMAF019GM;G-Man;What's your favorite color?;สีที่คุณชอบคือสีอะไร?
MMAF020GM;G-Man;What is the Milkman's location?;คนส่งนมอยู่ที่ไหน?
MMAF021GM;G-Man;What is the mission of the Milkman?;ภารกิจของคนส่งนมคืออะไร?
MMAF022GM;G-Man;What is your relation to Cooper?;คุณมีความสัมพันธ์อะไรกับ คูเปอร์?
MMAF023GM;G-Man;What was in Cooper's fridge?;มีอะไรอยู่ในตู้เย็นของ คูเปอร์?
MMAF024GM;G-Man;Are you, or have you ever been, a member of the Rainbow Squirts?;คุณเป็นหรือเคยเป็นสมาชิกของ เนตรนารีสายรุ้ง หรือไม่?
MMAF025GM;G-Man;Do you serve the Milkman?;คุณรับใช้คนส่งนมหรือเปล่า?
MMAF026GM;G-Man;How many fingers am I holding up?;ผมชูนิ้วอยู่กี่นิ้ว?
MMAF027GM;G-Man;How long have you been working for the Dairy industry?;คุณทำงานในอุตสาหกรรมนมมานานแค่ไหนแล้ว?
MMAF028GM;G-Man;Why are you wearing gloves?;ทำไมคุณถึงใส่ถุงมือ?
MMAF029GM;G-Man;How much are they paying you?;พวกเขาจ่ายเงินให้คุณเท่าไหร่?
MMAF030GM;G-Man;Did you burn down the department store?;คุณเผาห้างสรรพสินค้าใช่ไหม?
MMAF031GM;G-Man;What's in the milk?;มีอะไรอยู่ในนม?
MMAF032GM;G-Man;Who do you think you're fooling?;คุณคิดว่าคุณกำลังหลอกใคร?
MMAF033GM;G-Man;We know who's paying you.;เรารู้ว่าใครจ่ายเงินให้คุณ
MMAF034GM;G-Man;Do you look down on sewer workers?;คุณดูถูกคนงานท่อระบายน้ำไหม?
MMAF035GM;G-Man;Are you aware you're being followed?;คุณรู้ตัวไหมว่ากำลังถูกสะกดรอยตาม?
MMAF036GM;G-Man;What's the Milkman like? Is he nice in person?;คนส่งนมเป็นคนยังไง? เขาเป็นคนดีไหมเวลาเจอตัวจริง?
MMAF037GM;G-Man;Why did you burn that bush?;ทำไมคุณถึงเผาพุ่มไม้?
MMAF038GM;G-Man;Why did you punch that little girl?;ทำไมคุณถึงต่อยเด็กผู้หญิงคนนั้น?
MMAF039GM;G-Man;How did you move that trash can?;คุณย้ายถังขยะไปได้ยังไง?
MMAF040GM;G-Man;Where did you get the red sign?;คุณเอาป้ายสีแดงมาจากไหน?
MMAF041GM;G-Man;What did the Rainbow Squirt tell you?;เนตรนารีสายรุ้ง บอกอะไรคุณ?
MMAF042GM;G-Man;What happened inside that house?;เกิดอะไรขึ้นในบ้านหลังนั้น?
MMAF043GM;G-Man;Are you addicted to getting arrested?;คุณติดการถูกจับกุมหรือเปล่า?
MMAF044GM;G-Man;Why did you want to get in the sewers?;ทำไมคุณถึงอยากเข้าไปในท่อระบายน้ำ?
MMAG000RS;Rainbow-Squirt;Hello, sir. I am a Rainbow Squirt. Would you like to buy a box of my delicious Rainbow Treats?;สวัสดีค่ะคุณลูกค้า หนูเป็น เนตรนารีสายรุ้ง ค่ะ สนใจจะซื้อขนมสายรุ้งอร่อยๆ ของหนูไหมคะ?
MMAG001RA;Raz;I would buy some cookies... but I don't have any... MILK.;ฉันอยากซื้อคุกกี้สักหน่อยนะ... แต่ฉันไม่มี... นม
MMAG002RA;Raz;Do you have any idea where I could buy some... MILK? For my... COOKIES?;พอจะรู้ไหมว่าฉันจะไปซื้อ... นม ที่ไหนได้บ้าง? สำหรับ... คุกกี้ ของฉันน่ะ?
MMAG003RS;Rainbow-Squirt;Ahh! Creepy man!;กรี๊ด! คนน่ากลัว!
MMAG004RA;Raz;Excuse me, but I'm looking for the Milkman.;ขอโทษนะ แต่ฉันกำลังตามหาคนส่งนม
MMAG005RS;Rainbow-Squirt;Stop talking to me! You're going to get me in trouble!;หยุดพูดกับหนูนะ! คุณจะทำให้หนูเดือดร้อน!
MMAG006RS;Rainbow-Squirt;(whisper whisper);(กระซิบๆ)
MMAG009RS;Rainbow-Squirt;Coming!;กำลังไปค่ะ!
MMAG010RS;Rainbow-Squirt;Be right there!;เดี๋ยวไปเดี๋ยวนี้ค่ะ!
MMAG011RS;Rainbow-Squirt;Just a minute!;รอเดี๋ยวนะคะ!
MMAG012RS;Rainbow-Squirt;Gosh, I sure hope someone is there this time.;โธ่เอ๊ย หวังว่าจะมีคนอยู่จริง ๆ นะรอบนี้
MMAG013RS;Rainbow-Squirt;It better not be that creepy guy again.;อย่าให้เป็นตาลุงน่ากลัวคนนั้นอีกเลยนะ
MMAG014RS;Rainbow-Squirt;Whoooooo is it?;ใครคะเนี่ย?
MMAG015RS;Rainbow-Squirt;Sorry, no solicitors!;ขอโทษค่ะ ไม่อนุญาตให้ขายของ!
MMAG016RS;Rainbow-Squirt;My mother isn't home. I'm not allowed to let in strangers.;คุณแม่ไม่อยู่บ้านค่ะ หนูไม่ได้รับอนุญาตให้เปิดประตูให้คนแปลกหน้าค่ะ
MMAG017RS;Rainbow-Squirt;Rainbow Squirts only.;เฉพาะ เนตรนารีสายรุ้ง เท่านั้นค่ะ
MMAG018RS;Rainbow-Squirt;My mom is in the shower and says you can't come in.;คุณแม่อาบน้ำอยู่ค่ะ บอกว่าให้เข้ามาไม่ได้ค่ะ
MMAG019RS;Rainbow-Squirt;No boys allowed.;ห้ามเด็กผู้ชายเข้าค่ะ
MMAG020RS;Rainbow-Squirt;We're out of cookies! Come again later!;คุกกี้หมดแล้วค่ะ! มาใหม่คราวหน้านะคะ!
MMAG021RS;Rainbow-Squirt;Beat it! Please.;ไปให้พ้น! ได้โปรด
MMAG022RS;Rainbow-Squirt;Stop bothering us or I'll call the police!;เลิกมายุ่งกับพวกเรานะ ไม่งั้นหนูจะโทรแจ้งตำรวจ!
MMAG024RS;Rainbow-Squirt;Anyone out there?;มีใครอยู่ข้างนอกไหมคะ?
MMAG025RS;Rainbow-Squirt;Hellooooooo?;ฮัลโหลลลลล?
MMAG026RS;Rainbow-Squirt;Huh.;ฮะ
MMAH000GM;G-Man;What were you doing in the cemetery?;คุณไปทำอะไรในสุสาน?
MMAH001GM;G-Man;Are you a grieving widow?;คุณเป็นแม่ม่ายที่กำลังเศร้าโศกเหรอ?
MMAH002GM;G-Man;Where are your flowers?;ดอกไม้ของคุณอยู่ไหน?
MMAH003GM;G-Man;What did you find in the mausoleum?;คุณเจออะไรในสุสาน?
MMAH004GM;G-Man;Did you take anything?;คุณเอาอะไรไปไหม?
MMAH006BO;Boyd;That book you found was dynamite! Blows the whole thing wide open. ;หนังสือที่นายเจอนั่นมันระเบิดเลยนะ! มันเปิดโปงทุกอย่าง
MMAH007RA;Raz;It does?;จริงเหรอ?
MMAH008BO;Boyd;Yes! I knew it! I was completely wrong about everything! But now I've got it! ;ใช่! ฉันรู้แล้ว! ที่ผ่านมาฉันคิดผิดไปหมดเลย! แต่ตอนนี้ฉันเข้าใจแล้ว!
MMAH009BO;Boyd;That book came from the Book Depository.;หนังสือเล่มนั้นมาจาก Book Depository
MMAH010BO;Boyd;They must want to make us think that's where they want us to go, because they think we'll think we know they know we know, so we won't go! ;พวกเขาคงอยากให้เราคิดว่านั่นคือที่ที่พวกเขาอยากให้เราไป เพราะพวกเขาคิดว่าเราจะคิดว่าเรารู้ว่าพวกเขารู้ว่าเรารู้ เราเลยจะไม่ไป!
MMAH011RA;Raz;So I shouldn't go to the Book Depository?;งั้นฉันก็ไม่ควรไปที่ Book Depository สินะ?
MMAH012BO;Boyd;Of course you're going to the Book Depository! Take the sewers. Watch out for watchers. And radioactives. And perpetrators! Some of those sewer workers are involved, I think.;แน่นอนว่านายต้องไปที่ Book Depository สิ! ไปทางท่อระบายน้ำ ระวังพวกสอดแนม และสารกัมมันตรังสี และผู้กระทำผิด! ฉันว่าคนงานท่อระบายน้ำบางคนก็มีส่วนเกี่ยวข้องด้วย
