id;character;origin_dialogue;translated_dialogue
BBAA008VE;Vernon;And then we turned a soft right.;แล้วจากนั้น เราก็ค่อย ๆ ไปทางขวา 
BBAA009VE;Vernon;And then we turned a deep left.;แล้วจากนั้น เราก็เดินลึกเข้าไปทางซ้าย 
BBAA010VE;Vernon;And then we took a side road.;แล้วจากนั้น เราก็ใช้ถนนเล็ก
BBAA011VE;Vernon;And then we stopped and asked for directions.;แล้วจากนั้น เราก็หยุดถามทาง
BBAA012VE;Vernon;And then Lady had to go to the bathroom.;แล้วจากนั้น เลดี้ต้องเข้าห้องน้ำ
BBAA013VE;Vernon;And then Lady saw a gopher.;แล้วจากนั้น เลดี้ก็เห็นหนูโกเฟ่อ
BBAA014VE;Vernon;And then Lady had to stop and scratch.;แล้วจากนั้น เลดี้ก็หยุดและนังเกา 
BBAA015VE;Vernon;And then I bent down to tie my shoe.;แล้วจากนั้น ฉันก็ก้มลงผูกเชือกรองเท้า
BBAA016VE;Vernon;And then we walked three miles.;แล้วจากนั้น เราก็เดินไปสามไมล์
BBAA017VE;Vernon;And then we walked two miles.;แล้วจากนั้น เราก็เดินไปสองไมล์
BBAA018VE;Vernon;And then we walked four miles.;แล้วจากนั้น เราก็เดินไปสี่ไมล์
BBAA019VE;Vernon;And then we walked half a mile.;แล้วจากนั้น เราก็เดินไปครึ่งไมล์
BBAA020VE;Vernon;And then we made a U-turn.;แล้วจากนั้น เราก็วกกลับ
BBAA021VE;Vernon;And then we had a snack.;แล้วจากนั้น เราก็กินของว่าง
BBAA022VE;Vernon;And then we got lost for a while.;แล้วจากนั้น เราก็หลงไปสักพักนึง
BBAA023VE;Vernon;And then we got attacked by bees.;แล้วจากนั้น เราก็โดนผึ้งโจมตี
BBAA024VE;Vernon;And then I fell down a manhole and had to reset my own arm back in the socket.;แล้วจากนั้น ฉันก็ตกท่อระบายน้ำและต้องหักแขนตัวเองกลับเข้าที่
BBAA025VE;Vernon;And then we just stood still for a while.;แล้วจากนั้น เราก็ยืนนิ่งกันอยู่สักพัก
BBAA026VE;Vernon;And then I gave Lady a bone.; แล้วจากนั้น ฉันก็ให้กระดูกเลดี้
BBAA027RA;Raz;Is there, like, a climax to this story?;มีจุดไคลแม็กซ์ของเรื่องนี้ไหม?
BBAA028VE;Vernon;Didn't I mention the gopher yet?;ฉันได้พูดถึงตัวโกเฟอร์ไปหรือยังนะ?
BBAA029VE;Vernon;Thought I hit that. Okay, let me start over. First, we went to the end of our street.;คิดว่าฉันทำถูกต้องแล้วนะ เอาล่ะ ให้ฉันเริ่มใหม่ ในตอนแรก เราเดินไปสุดถนน
BBAA030VE;Vernon;I think it's the door you want to hit. Not me.;ฉันว่านายอยากจะซัดประตูนั่นมากกว่า ไม่ใช่ฉัน
BBAG000BN;Benny;Hey, slow down, new kid. ;เฮ้ ช้าหน่อย เจ้าเด็กใหม่. 
BBAG001BN;Benny;If you pass me or Bobby you'll make us look bad, and Bobby will pound you deaf.;ถ้านายแซงฉันหรือบ๊อบบี้ นายจะทำให้เราดูแย่ และบ๊อบบี้ได้ซัดบ้องหูนายหนวกแน่
BBAG002BN;Benny;Right, Bobby?;ใช่ไหม บ๊อบบี้?
BBAG003BN;Benny;Bobby?;บ๊อบบี้?
BBAG004BN;Benny;BOBBY CAN YOU HEAR ME??? WHERE ARE YOU?? ;บ๊อบบี้ได้ยินฉันไหม?? นายอยู่ไหนอ่ะ??
BBAG005BN;Benny;Don't leave me alone out here Bobby! I'm frightened! I'm frightened!;อย่าทิ้งฉันไว้คนเดียวนะบ๊อบบี้! ฉันกลัว! ฉันกลัว!
BBAH000CO;Coach;You've reached the brain of Coach Oleander. ;นายมาถึงสมองของโค้ชโอลีแอนเดอร์แล้ว 
BBAH001CO;Coach;I'm currently occupied with matters in another part of my mind right now.;ในขณะนี้ฉันกำลังยุ่งอยู่กับเรื่องที่อยู่ในอีกส่วนหนึ่งของจิตใจ
BBAH002CO;Coach;But for those students who'd like to run the course again for extra credit, or for a make-up exam, I'll leave it open.;แต่สำหรับนักเรียนที่ต้องการลงเรียนซ้ำเพื่อรับหน่วยกิตเพิ่มเติมหรือเพื่อสอบซ่อม ฉันก็จะเปิดคอร์สไว้
BBAH003CO;Coach;But I won't be here to watch over you, so please, children, be careful.;แต่ฉันจะไม่อยู่ที่นี่เพื่อดูแลพวกนายหรอกนะ ดังนั้น ระวังกันด้วยนะ เด็กๆ
BBAH004CO;Coach;Your minds mean everything to us.;จิตใจของนายมีความหมายต่อเรามาก
BBZE014TO;System;Press /XButton/ to punch targets.;กด /XButton/ เพื่อซัดเป้าหมาย
BBZG000TO;System;You've just absorbed positive MENTAL HEALTH! Maintaining your mental health is important, because if you run out, you will not be able to maintain your astral projection in this mind, and you'll be kicked back into the REAL WORLD.;นายเพิ่งดูดซับพลังงานด้านบวก! การดูแลสุขภาพจิตของนายเป็นสิ่งสำคัญ เพราะถ้านายพลังงานหมด นายจะไม่สามารถคงสภาพร่างจิตของนายได้และนายจะถูกส่งกลับมายังโลกแห่งความจริง
BBAJ000RA;Raz;Yes, you can Dogen. Just follow me!;ใช่ นายทำได้โดนายน ตามฉันมา!
BBZE000TO;System;You will be penalized 1 point for missed targets and 2 points for friendly targets!;คุณจะถูกปรับ 1 คะแนนสำหรับเป้าหมายที่พลาด และ 2 คะแนนสำหรับเป้าหมายที่เป็นมิตร!
BBZE001TO;System;You won't receive any points for hitting friendly targets!;คุณจะไม่ได้รับคะแนนใดๆ จากการโจมตีเป้าหมายที่เป็นมิตร!
BBZE002TO;System;Sorry, time up!;ขออภัย หมดเวลาแล้ว!
BBZE003TO;System;Change direction with /YButton/;เปลี่ยนทิศทางโดย /YButton/
BBZE004TO;System;Dismount bar with /BButton/;ออกจากบาร์โดย /BButton/
BBZE005TO;System;Drop down to hang from tightrope with /BButton/;ลงมาเพื่อโหนเชือกตึงโดย /BButton/
BBZE006TO;System;Mount tightrope with /AButton/;ขึ้นเชือกตึงโดย /AButton/
BBZE007TO;System;Press /AButton/ to jump.;กด /AButton/ เพื่อกระโดด
BBZE008TO;System;Press /AButton/ while airborne to double jump.;กด /AButton/ ขณะอยู่บนอากาศเพื่อ กระโดดครั้งที่สอง
BBZE009TO;System;Shimmy on bar with left /Joystick/;โหนบาร์โดย left /Joystick/
BBZE010TO;System;Swing on bar with left /Joystick/;นายว่งบาร์โดย left /Joystick/
BBZE011TO;System;Use LEFT /Joystick/ to shimmy across ledge.;ใช้ LEFT /Joystick/ เพื่อเคลื่อนตัวข้ามไป
BBZE012TO;System;Use /Joystick/ with /Abutton/ to switch rails.;ใช้ /Joystick/ กับ /Abutton/ เพื่อเปลี่ยนราง
BBZE013TO;System;Press /XButton/ to punch Coach.;กด /XButton/ เพื่อซัดโค้ช
BBZF000TO;System;Jump and punch to activate button.;กระโดดและต่อยเพื่อเปิดใช้งานปุ่ม
BBZE015TO;System;Target Course complete! Time :;Target Course complete! Time :
BBZE016TO;System;seconds.;seconds.
BBZF001TO;System;To SAVE your progress, press /StartButton/ to open your JOURNAL, and on the first page, select SAVE.;เพื่อ SAVE กด /StartButton/ เพื่อเปิด JOURNAL ในหน้าแรกเลือก SAVE
BBZF002TO;System;Jump on tightrope to mount.;กระโดดบนเชือกตึงเพื่อขึ้นไป
BBZF003TO;System;Press /AButton/ to bounce on tightrope.;กด /AButton/ เด้งตัวบนเชือกตึง
BBZF004TO;System;Press /BButton/ to hang by your hands.;กด /BButton/ เพื่อใช้มือเกาะ
BBZF005TO;System;Press /AButton/ while hanging to pull up.;กด /AButton/ ขณะแขวนเพื่อไต่ขึ้น
BBZF006TO;System;Swing or shimmy with LEFT /Joystick/;นายว่งหรือขยับด้วย LEFT /Joystick/
BBZF007TO;System;Press /AButton/ while swinging to dismount.;กด /AButton/
BBZF008TO;System;Click the RIGHT /Joystick/ to enter first-person camera mode. Then move the RIGHT /Joystick/ to look around.;คลิ๊ก RIGHT /Joystick/ เพื่อเข้าสู่โหมดกล้องบุคคลที่หนึ่ง จากนั้นเลื่อน RIGHT /Joystick/ เพื่อมองไปรอบๆ
BBZF009TO;System;Use PSI BLAST to shut down the valve.;ใช้ PSI BLAST เพื่อปิดวาล์ว
BBQZ004DO;Dogen;Owwwwww.;Owwwwww.
BBWX002RA;Raz;Aaaaaaah-oof!;Aaaaaaah-oof!
BBQZ009VE;Vernon;Oof!;Oof!
BBZE017TO;System;Jump and punch to play again for prizes!;กระโดดและต่อยเพื่อเล่นอีกครั้งเพื่อรับรางวัล!
BBZA000TO;System;Follow me. I'll help you through the mines.;ตามฉันมา ฉันจะช่วยคุณฝ่าด่านต่างๆ
BBZE018TO;System;points;points
BBZE019TO;System;point;point
BBAP002BZ;Bobby;End of the line, sucka!;ทางตันแล้ว ไอ้งั่ง!
BBAP004BZ;Bobby;Heh heh heh heh!;Heh heh heh heh!
BBAP008RA;Raz;Eh, eh-eh. Eh, eh, eheh!;Eh, eh-eh. Eh, eh, eheh!
BBZE020TO;System;Target Course;Target Course
BBZE021TO;System;Points needed:;Points needed:
BBZE022TO;System;Time given:;Time given:
BBZE023TO;System;seconds;seconds
BBZE024TO;System;You will be penalized 1 point for hitting friendly targets!;คุณจะถูกหัก 1 คะแนนจากการโจมตีเป้าหมายที่เป็นมิตร!
BBZZ000TO;System;WAR;สงคราม
BBZZ001TO;System;MILITARY;ทหาร
BBZZ002TO;System;JOIN NOW;ร่วมกับเรา
BBZZ003TO;System;I WISH I WERE A MAN;ฉันตัองการจะเป็นชายชาตรี
BBZZ004TO;System;I WANT YOU;ฉันต้องการนาย
BBZZ005TO;System;Classified Route;ห้องคัดแยก
