id;character;origin_dialogue;translated_dialogue
CANA049CO;Coach;...Got to find... the eggs...;ตามหา...ไข่
CANA050CO;Coach;...Careful with the eggs...;ระวัง...ไข่
CANA051CO;Coach;...Go Easter bunny...;ไปเลยกระต่ายอีสเตอร์
CANA052CO;Coach;...Be careful on the way home...;ระวังตอนกลับบ้าน
CANA053CO;Coach;...Don't drop the eggs, under the water...;อย่าปาไข่ลงน้ำ
CANA054CO;Coach;...Give the eggs to you know who...;เอาไข่ไปให้คนที่นายรู้
CANA055CO;Coach;...Can't decorate a cracked egg!;ตกแต่งไข่แตกไม่ได้!
CANA056CO;Coach;...Good bunny...;กระต่ายดี
CANA057CO;Coach;...When we...;-เมื่อเรา-
CANA058CO;Coach;...Put those eggs in their holders...;-ใส่ไข่ลงในภาชนะ-
CANA059CO;Coach;...Then they'll see. They'll all see...;-แล้วพวกเขาจะได้เห็น ทุกคนจะได้เห็น-
CANA060CO;Coach;...See how pretty my eggs are.;-ว่าไข่ของฉันสวยแค่ไหน
CANA061CO;Coach;...Little baby bunny. Run little bunny! Run!;-เจ้าลูกต่ายน้อย วิ่งต่ายน้อย! วิ่งไป!
CANA062CO;Coach;...Papa! No!;...ป๊ะป๊า! ไม่!
CANA063CO;Coach;...Noooooo...;...ไม่
CANA064CO;Coach;...Ohhhh Papa...;โอ้ ป๊ะป็า
CANA065CO;Coach;...Ohhh, Mr. Bunny!;โอ้ มิสเตอร์บันนี่
CANA066CO;Coach;...When my eggs break...;เมื่อไข่ฉันแตก
CANA067CO;Coach;...They'll spread all over the world...;-พวกมันจะแพร่กระจายไปทั่วโลก
CANA068CO;Coach;...Sunny side up...;รุ่งอรุณจะมาถึง
CANA069CO;Coach;...Haha...;�Haha�
CANA070CO;Coach;...Heh-heh...;�Heh-heh�
CANA071CO;Coach;...hmmm...;�hmmm�
CAPL001RA;Raz;Hey, Elka!;เฮ้ เอลก้า!
CAPN004EL;Elka;Why don't you and your little goggles go poke around in someone else's private business?;ทำไมนายและแว่นตาน้อยๆ ของนายไม่ไปยุ่งเรื่องส่วนตัวของคนอื่นล่ะ?
CAPP001RA;Raz;Hey, you guys sound great!;เฮ้ พวกนายดูเยี่ยมมาก!
CAPP002JT;J.T.;Ha-huh, much obliged, pardner.;ฮ่าฮ่า ขอบใจ เพื่อนฝูง
CAQQ010NI;Nils;Oh, YEAH.;Oh, YEAH.
CAQQ011NI;Nils;This is going to be sweet.;ไปได้สวยแน่ ๆ
CAQQ012NI;Nils;Man, I can see EVERYTHING.;"พวก ฉันจะเห็น ""ทุก ๆ อย่าง"""
CAQR013RA;Raz;You know, a nutcracker might be faster.;รู้ไหม ใช้คีมกระเทาะเปลือก น่าจะเร็วกว่านะ
CAQR014NI;Nils;Tonight, when this baby is full of fine ladies, I'm going to see EVERYTHING.;คืนนี้ เมื่อเจ้าหนูนี่เต็มไปด้วยสาว ๆ ฉันก็จะเห็น ?ทุกอย่าง?
CAQR015RA;Raz;How are you going to fill that nut with ladies?;แล้วนายจะเอาสาว ๆ ใส่เข้าไปในไอ้นั่นยังไงล่ะ
CAQR016NI;Nils;No, dude. The girls' cabin. I've got a man on the inside.;ไม่ พวก กระท่อมสาว ๆ ต่างหาก แล้วฉันก็คือชายที่จะไปอยู่ในนั้น 
CAQR017RA;Raz;I get it! You're using Clairvoyance! You grabbed one of the squirrel's nuts and now you're using Clairvoyance on it to form a mental link and see what the squirrel sees!;เข้าใจล่ะ นายจะใช้ ตาทิพย์ (clairvoyance)! นายไปเอาไอ้นั่นของเจ้ากระรอกนั่นมา และตอนนี้นายจะใช้ตาทิพย์เพื่อเชื่อมต่อจิต แล้วเห็นในสิ่งที่กระรอกมองเห็น !
CAQR018NI;Nils;"Um, could you say ""acorns"" instead of ""nuts"" if you repeat that to anybody else?";อืม ตอนไปเล่าให้ใครฟัง นายช่วยเรียก ?ลูกโอ๊ค? แทนคำว่า ?ไอ้นั่น? ทีนะ
CAQR019RA;Raz;Teach me how to do that!;สอนฉันทำบ้างสิ!
CAQR020NI;Nils;Hey, I paid a LITTLE bit of attention in class, but not THAT much.;เฮ้ ฉันตั้งใจเรียนมาแค่?นิดหน่อย? แต่ก็ไม่ได้ ?ขนาดนั้น?
CAQR021NI;Nils;What you need is an expert in Clairvoyance, where I am merely an expert in the ladies.;ที่นายต้องการคือ  ผู้เชี่ยวชาญเรื่องตาทิพย์ ส่วนฉันน่ะ เก่งแต่เรื่องสาวๆ เท่านั้น
CAQS022RA;Raz;Come on! Teach me Clairvoyance.;เถอะน่า! สอนตาทิพย์ฉันหน่อย
CAQS023NI;Nils;Go find an expert! I have no idea how I'm doing this.;ไปหาผู้เชี่ยวชาญเองสิ! ฉันก็ไม่รู้
CAQS024NI;Nils;Now beat it. You're breaking my focus.;ไปให้พ้น นายทำฉันเสียสมาธิ
CAAE016EL;Elka;Do you want to hear something that James--you know, my new boyfriend James--something funny he said?;อยากฟังเรื่องตลกที่เจมส์... เธอรู้นี่นา แฟนใหม่ฉันชื่อเจมส์... เขาพูดไหม?
CAAE017NI;Nils;No.;ไม่
CAAE018EL;Elka;He said--;เขาบอกว่า--
CAAE019NI;Nils;"I said, ""no.""";"ฉันบอกว่า ""ไม่"" "
CAAE020EL;Elka;Oh. Anyway, we were talking to Lili and she's all het up about a monster she thinks she saw in the woods.;โอ้ เอาเถอะ พวกเราคุยกับลิลี่ และเธอก็กำลังโวยวายเรื่องสัตว์ประหลาดที่เธอคิดว่าเห็นในป่า
CAAE021NI;Nils;Het up?;โวยวาย?
CAAE022EL;Elka;"It's Wild West for ""excited.""";"มันเป็นคำแบบคาวบอยสำหรับคำว่า ""ตื่นเต้น"""
CAAE023EL;Elka;James and I spend so much time together, I guess I'm starting to sound like him.;เจมส์กับฉันใช้เวลาด้วยกันมาก, ฉันเดาว่าฉันเริ่มพูดเหมือนเขาแล้วล่ะ
CAAE024NI;Nils;Funny, I talked to Lili last night and she didn't mention anything about a monster.;ตลกดี, ฉันคุยกับลิลี่เมื่อคืน และเธอไม่ได้พูดถึงสัตว์ประหลาดอะไรเลย
CAAE025EL;Elka;Nothing?;ไม่มี?
CAAE026NI;Nils;"Well, she mostly said ""mmm mmm mmm"" because we were letting our mouths do the talking, if you know what I mean.";"อืม, ส่วนใหญ่เธอพูดแค่ ""อืม อืม อืม"" เพราะว่าเรากำลังปล่อยให้ปากทำงาน, ถ้าเธอเข้าใจที่ฉันพูดนะ"
CAAE027EL;Elka;I sure don't. What do you mean?;ไม่เข้าใจเลย เธอหมายความว่าอะไร?
CAAE028NI;Nils;I mean we were making out because we're involved. Romantically.;ฉันหมายความว่าเรากำลังจู๋จี๋กัน เพราะเรากำลังคบกัน แบบโรแมนติก
CAAE029EL;Elka;WHAT? YOU--Wait--She doesn't like you that way.;อะไรนะ? นาย--เดี๋ยวนะ--เธอไม่ได้ชอบนายแบบนั้น
CAAE030EL;Elka;In fact, that's just one of the many ways she doesn't like you.;จริงๆ แล้ว, นั่นเป็นแค่หนึ่งในหลายๆ วิธีที่เธอไม่ชอบนาย
CAAE031EL;Elka;In fact, she doesn't like you, period.;จริงๆ แล้ว, เธอไม่ชอบนาย จบนะ
CAAE032EL;Elka;You're lying about this whole thing, aren't you?;นายกำลังโกหกเรื่องทั้งหมดนี้, ใช่ไหม?
CAAE033NI;Nils;No way. Lili's my new girlfriend.;ไม่มีทาง ลิลี่เป็นแฟนใหม่ฉัน
CAAE034NI;Nils;"Don't ask her though, because it's a secret.  Because... well, the ""because"" is a secret too.";"แต่อย่าไปถามเธอนะ, เพราะมันเป็นความลับ เพราะว่า... อืม, ""เพราะว่า"" ก็เป็นความลับเหมือนกัน"
CAAE035EL;Elka;Oh Nils. I know it hurts, but I have a new boy in my life.;โอ้ นิลส์ ฉันรู้ว่ามันเจ็บ, แต่ฉันมีผู้ชายคนใหม่ในชีวิตแล้ว
CAAE036EL;Elka;A new cowboy. And he's not just a new cowboy, he's a cowman.;คาวบอยคนใหม่ และเขาไม่ใช่แค่คาวบอย, เขาเป็นคนเลี้ยงวัว
CAAE037NI;Nils;I think you have me confused with you.;ฉันคิดว่าเธอสับสนฉันกับตัวเองนะ
CAAE038NI;Nils;I'm so moved on I wrapped around and now I'm back.;ฉันก้าวข้ามไปไกลจนวกกลับมาแล้ว
CAAE039EL;Elka;Whatever you say.;แล้วแต่นายเลย
CAAE040NI;Nils;There's plenty of women where you came from. And other places.;มีผู้หญิงอีกเยอะแยะที่มาจากที่เดียวกับเธอ และที่อื่นๆ ด้วย
CAAE041EL;Elka;Good.;ดี
CAAR012RA;Raz;Hey Elton, have you heard anything else about that thing in the lake?;เฮ้ เอลตัน, นายได้ยินเรื่องอะไรอีกไหมเกี่ยวกับสิ่งนั้นในทะเลสาบ?
CAAR013EF;Elton;Huh? Oh. Not really. The fish are kinda goin' crazy about Bobby and Benny over there torturing anything that swims too close.;หือ? โอ้ ไม่ค่อยนะ พวกปลาน่ะเหมือนจะคลั่งเพราะบ็อบบี้กับเบนนี่ที่อยู่ตรงนั้นทรมานอะไรก็ตามที่ว่ายน้ำใกล้เกินไป
CAAR014EF;Elton;Ohhh, somebody should do something.;โอ้, ใครสักคนควรทำอะไรสักอย่างนะ
CAAR015MP;Milka;Yeah!;ใช่!
CAAR016RA;Raz;Well, I suppose I could go talk to them...;เอ่อ, ฉันคิดว่าฉันควรไปคุยกับพวกเขานะ...
CAAS017RA;Raz;What are the chances that--if I ask nicely--you two will stop messing with those poor fish?;มีโอกาสมากแค่ไหนที่--ถ้าฉันขอดีๆ--นายสองคนจะหยุดแกล้งพวกปลาที่น่าสงสารพวกนี้?
CAAS018BZ;Bobby;About as good as the chance that if you say one more freakin' word to me about fish, the fire department's gonna have to Jaws of Life my fist outta your mouth!;โอกาสดีพอๆ กับโอกาสที่ถ้าแกพูดถึงปลาอีกคำเดียวกับฉันนะ, หน่วยดับเพลิงจะต้องใช้เครื่องตัดถ่างเอากำปั้นฉันออกจากปากแก!
CAAS019RA;Raz;So wait, does that mean you will?;เดี๋ยวก่อนนะ, นั่นหมายความว่าพวกนายจะ...?
CAAS020BZ;Bobby;I will punch you. That's what that means.;ฉันจะต่อยแก นั่นแหละคือความหมายของมัน
CAAS021MP;Milka;I am the Hideous Hulking Lungfish of Lake Oblongata! I can breathe air and love to eat the brains of little boys.;ฉันคือปลาปอดร่างยักษ์น่าเกลียดแห่งทะเลสาบออบลองกาต้า! ฉันหายใจทางอากาศได้และชอบกินสมองของเด็กผู้ชาย
CAAS022BN;Benny;AHHHH!;AHHHH!
CACO001VE;Vernon;Hey guys!;เฮ้ พวกเธอ!
CACO002KI;Kitty;Did you hear something Franke?;ได้ยินอะไรไหม แฟรงกี้
CACO003FA;Franke;Nope.;ไม่
CACO004VE;Vernon;Guys, hey! Hey! It's Vernon. I'm right next to you. Hey!;ทุกคน เฮ้! เฮ้! เวอร์นอนเอง อยู่นี่ข้างๆ พวกเธอเนี่ย เฮ้!
CACO006FA;Franke;What is it, Vernon?;อะไรเหรอ เวอร์นอน?
CACO008KI;Kitty;Stop! We saw them. We saw all of them. Just like five seconds ago.;พอเลย! พวกเราเห็นพวกเขา พวกเราเห็นพวกเขาทั้งหมด เมื่อห้าวิที่แล้วเอง
CACO009FA;Franke;They were headed towards that place, the one that's so far away.;พวกเขามุ่งหน้าไปที่นั่น ที่ที่อยู่ไกลแสนไกล
CACO010VE;Vernon;The beach?;ชายหาดเหรอ?
CACO011KI;Kitty;No, that's too close...;ไม่ นั่นมันใกล้ไป...
CACO012KI;Kitty;The woods! The really far woods.;ป่า! ป่าที่อยู่ไกลมากๆ
CACO013VE;Vernon;Thanks!;ขอบใจ!
CABH020EF;Elton;That was rad!;เจ๋งไปเลย!
CABH022EF;Elton;You're pretty rad, too.;นายก็เจ๋งเหมือนกันนะ
CAMO030RA;Raz;What're you doing?;ทำอะไรกันอยู่?
CAMO031CH;Chloe;To contact anything beyond your planet's moon, we need a bigger antenna.;เพื่อที่จะติดต่ออะไรที่อยู่นอกเหนือจากดวงจันทร์ของดาวเคราะห์นี้, เราต้องการเสาอากาศที่ใหญ่กว่านี้
CAMP032RA;Raz;Can I help?;ให้ช่วยไหม?
CAMP033CH;Chloe;Affirmative. Step aside and do not touch anything. And stop talking.;ยืนยัน ถอยไปแล้วห้ามแตะต้องอะไรทั้งสิ้น และหยุดพูด
CAMR002RA;Raz;Did you find that bear?;เจอหมีตัวนั้นรึยัง?
CAMR003MH;Mikhail;Nyet. Soon. Woods not big enough for me and summer camp and giant bear.;ยังไม่เจอ เร็วๆ นี้ ป่าไม่ใหญ่พอสำหรับฉัน แคมป์ฤดูร้อน และหมีตัวใหญ่ยักษ์
CAMS004RA;Raz;I saw something in the woods, too. I don't think it's a bear, Mikhail.;ฉันก็เห็นอะไรบางอย่างในป่าเหมือนกัน ฉันไม่คิดว่ามันเป็นหมีนะ มิคาอิล
CAMS005MH;Mikhail;Agreed. Could be ape escaped from zoo or bigfoot. Same result: wrestled into submission.;เห็นด้วย อาจเป็นลิงที่หนีมาจากสวนสัตว์ หรือบิ๊กฟุต ผลลัพธ์เหมือนกัน: ถูกจับปล้ำให้อยู่หมัด
CAMT006RA;Raz;I think it's some kind of a walking fish thing.;ฉันคิดว่ามันเป็นอะไรสักอย่างที่เหมือนปลาเดินได้
CAMT007MH;Mikhail;Fish? Is this joke? It is funny.;ปลาเหรอ? นี่ล้อเล่นรึเปล่า? ตลกดี
CAMU008RA;Raz;I'm serious, Mikhail. I think that bear is a fish.;ฉันจริงจังนะ มิคาอิล ฉันคิดว่าหมีตัวนั้นเป็นปลา
CAMU009MH;Mikhail;Okay. Joke is over.;โอเค เรื่องตลกจบแล้ว
CAMU010RA;Raz;Hey, Mikhail, what's up?;เฮ้ มิคาอิล เป็นไงบ้าง?
CAMU011MH;Mikhail;Nothing. Busy now.;ไม่มีอะไร ยุ่งอยู่น่ะ
CAPU011RA;Raz;Great shot!;ยิงได้เยี่ยมมาก!
CAPU012JT;J.T.;"Well, pardner, it weren't ""great."" But t'weren't bad, neither.";"เอ่อ, เพื่อน, มันก็ไม่ได้ ""เยี่ยม"" ขนาดนั้น แต่ก็ไม่ได้แย่อะไรด้วย"
CAPV013RA;Raz;Wow, that's awesome!;ว้าว เจ๋งไปเลย!
CAPV014JT;J.T.;Stand back, greenhorn, or yer gonna git a nasty hotfoot.;ถอยไป, ไอ้หน้าใหม่, ไม่งั้นแกจะโดนเผาเท้า
CAAJ001BN;Benny;RRRRR! Lemme go!;อ๊ากกกก! ปล่อยฉันไป!
CAAJ002MH;Mikhail;What to do with small bully assistant?;จะทำยังไงกับลูกกระจ๊อกตัวเล็กที่ชอบรังแกคนอื่นดี?
CAAJ003MF;Maloof;"Jeez, I don't know. Could you put him in that ""Deadly Nelson"" you were talking about?";"ให้ตายสิ, ฉันไม่รู้ นายจะจับเขาใส่ท่า ""Deadly Nelson"" ที่นายพูดถึงได้ไหม?"
CAAJ004MH;Mikhail;Could. On such tiny opponent, all blood might drain out earholes.;ก็ได้ แต่กับคู่ต่อสู้ตัวเล็กๆ แบบนี้, เลือดอาจจะไหลออกจากรูหูหมดเลย
CAAJ005BN;Benny;AHHHHH!;อ๊ากกกก!
CAAJ006MF;Maloof;Shut up, Benny!;หุบปากไป, เบนนี่!
CAAJ007MH;Mikhail;On other hand, blood from constricted trunk could rush to tongue.;อีกด้านหนึ่ง, เลือดจากลำตัวที่ถูกบีบรัดอาจจะไหลไปที่ลิ้น
CAAJ008MF;Maloof;And?;แล้วไง?
CAAJ009MH;Mikhail;Tongue swells, pops. Most blood drains back down throat.;ลิ้นบวม, แตก เลือดส่วนใหญ่ไหลกลับลงคอ
CAAJ010MF;Maloof;Interesting.;น่าสนใจ
CAAJ011MH;Mikhail;Less mess that way. Mouth stuffed with giant tongue can't scream--so quieter.;เลอะเทอะน้อยกว่าแบบนั้น ปากที่ยัดด้วยลิ้นขนาดยักษ์จะกรีดร้องไม่ได้--ก็จะเงียบกว่า
CAAJ013MF;Maloof;Shut up, Benny.;หุบปากไป, เบนนี่
CAAJ014MF;Maloof;You have something less drastic?;มีอะไรที่มันไม่รุนแรงกว่านี้ไหม?
CAAJ015MH;Mikhail;Could use Half Deadly Nelson.;อาจใช้ Half Deadly Nelson
CAAJ016MF;Maloof;What's that?;มันคืออะไร?
CAAJ017MH;Mikhail;Like Deadly Nelson but less dying.;เหมือน Deadly Nelson แต่ตายไม่เยอะ
CAAJ018MF;Maloof;How much less?;น้อยลงแค่ไหน?
CAAJ019MH;Mikhail;Half.;ครึ่งหนึ่ง
CAAJ020MF;Maloof;What happens the other half of the time?;แล้วอีกครึ่งหนึ่งที่เหลือล่ะ?
CAAJ021MH;Mikhail;Opponent lives, spends rest of short life praying for death.;คู่ต่อสู้มีชีวิตอยู่, ใช้ชีวิตที่เหลืออันสั้นอธิษฐานขอให้ตาย
CAAJ022BN;Benny;HEY! Can you hear me down there? Maloof?;เฮ้! ได้ยินฉันไหม ข้างล่างน่ะ? มาลูฟ?
CAAJ024BN;Benny;Seriously, Maloof, I apologize. Call off your goon and I'll never bother you again. Ever.;จริงจังนะ มาลูฟ, ฉันขอโทษ ยกเลิกลูกน้องของนายแล้วฉันจะไม่มายุ่งกับนายอีกเลย ตลอดไป
CAAJ025MF;Maloof;The thing is, Benny, you're never gonna bother me again either way.;เรื่องคือ เบนนี่, ยังไงนายก็จะไม่มายุ่งกับฉันอีกแล้ว
CAAJ026MF;Maloof;So you're gonna have to offer something a lot better than that.;ดังนั้นนายจะต้องเสนออะไรที่มันดีกว่านั้นมาก
CAAJ027BN;Benny;Like what?;เช่นอะไร?
CAAJ028MF;Maloof;Any ideas, Mikhail?;มีไอเดียอะไรไหม มิคาอิล?
CAAJ029MH;Mikhail;Know anything about giant, hairless bear?;รู้อะไรเกี่ยวกับหมีตัวใหญ่ไร้ขนบ้างไหม?
CAAJ030BN;Benny;No...;ไม่...
CAAJ031MH;Mikhail;Out of ideas. Preparing Nelson.;หมดไอเดียแล้ว เตรียม Nelson
CAAJ032BN;Benny;Well wait! Wait! Uh, maybe--uh, yeah, m--maybe I did see something like that. Give me a minute to think.;เดี๋ยวสิ! เดี๋ยวก่อน! เอ่อ, บางที--เอ่อ, ใช่ มะ--บางทีฉันอาจจะเคยเห็นอะไรแบบนั้น ขอเวลาฉันคิดหน่อย
CAAJ033MF;Maloof;You ready to talk, Benny?;พร้อมจะคุยรึยัง, เบนนี่?
CAAJ034BN;Benny;Hold on. It'll come to me.;รอก่อน มันกำลังจะมาแล้ว
CAAK035MF;Maloof;Hey, Raz. You mind coming back later? We're taking care of a little business.;เฮ้, แรซ นายรังเกียจไหมถ้าจะกลับมาทีหลัง? พวกเรากำลังจัดการธุระนิดหน่อย
CAAO001VE;Vernon;Did you ladies know one of the bloodiest battles of the Civil War was fought on the shore of this very lake?;พวกเธอรู้ไหมว่าการต่อสู้ที่นองเลือดที่สุดครั้งหนึ่งในสงครามกลางเมืองเกิดขึ้นบนชายฝั่งของทะเลสาบแห่งนี้?
CAAO002VE;Vernon;Yup, it's true.;ใช่ มันเป็นเรื่องจริง
CAAO003VE;Vernon;It happened back when this place was still an Indian summer camp and burial ground.;มันเกิดขึ้นเมื่อนานมาแล้ว ตอนที่ที่นี่เป็นแคมป์ฤดูร้อนของอินเดียแดงและเป็นสุสาน
CAAO004VE;Vernon;A group of Union soldiers got separated from their regiment.;กลุ่มทหารฝ่ายเหนือกลุ่มหนึ่งพลัดหลงจากกองทัพ
CAAO005VE;Vernon;Night was falling and they were cold and scared... Of Dracula! BOO! Huh-hahaha!;กลางคืนมาเยือนและพวกเขาก็หนาวและกลัว... แดร็กคูล่า! บู้! ฮ่าฮ่าฮ่า!
CAAO006VE;Vernon;Uhm, I'm kidding. They were just terrified of getting shot.;อืม, ฉันล้อเล่น พวกเขาแค่กลัวว่าจะถูกยิง
CAAO007VE;Vernon;Though I'm sure any of them with any sense were afraid of Dracula too.;ถึงแม้ว่าฉันแน่ใจว่าใครก็ตามในพวกเขาก็คงกลัวแดร็กคูล่าด้วย
CAAO008VE;Vernon;They stumbled across an old building--you can still see it on the far side of the lake.;พวกเขาบังเอิญเจอตึกเก่า--เธอยังเห็นมันได้นะตรงฝั่งไกลๆ ของทะเลสาบ
CAAO009VE;Vernon;So they decided to spend the night there.;ดังนั้นพวกเขาจึงตัดสินใจใช้เวลาคืนนั้นที่นั่น
CAAO010VE;Vernon;Little did they know it was...;พวกเขาไม่รู้เลยว่ามันคือ...
CAAO011VE;Vernon;An abandoned Indian insane asylum built on a caveman burial ground!;โรงพยาบาลบ้าอินเดียแดงร้างที่สร้างบนสุสานมนุษย์ถ้ำ!
CAAO012VE;Vernon;Little did they also know that a cursed fish lived in the asylum.;พวกเขาก็ไม่รู้ด้วยว่ามีปลาต้องคำสาปอาศัยอยู่ในโรงพยาบาลบ้า
CAAO013VE;Vernon;And that he was an escaped lunatic.;และเขาเป็นคนบ้าที่หลบหนีออกมา
CAAO014VE;Vernon;But from a different asylum.;แต่มาจากโรงพยาบาลบ้าอื่น
CAAO015VE;Vernon;So even though he was actually living in an asylum, he was still counted as escaped.;ดังนั้นถึงแม้ว่าเขาจะอาศัยอยู่ในโรงพยาบาลบ้า, เขาก็ยังถูกนับว่าเป็นผู้หลบหนี
CAAO016VE;Vernon;And what was his curse you ask?;และคำสาปของเขาคืออะไร เธอก็ถามสินะ?
CAAO017VE;Vernon;Where his gills should have been...;ที่ที่ควรจะเป็นเหงือกของเขา...
CAAO018VE;Vernon;He. Had. Hooks!;เขามี ตะขอ!
CAAO019VE;Vernon;Yup, and where one of the hooks should have been...;ใช่, และที่ที่ตะขอข้างหนึ่งควรจะอยู่...
CAAO020VE;Vernon;He. Had. A. Lung! Yup... a lung!;เขามี ปอด! ใช่... ปอด!
CAAO021VE;Vernon;And instead of being about fourteen inches long.;และแทนที่จะมีความยาวประมาณสิบสี่นิ้ว
CAAO022VE;Vernon;He. Was. Ten. Feet. Tall.;เขาสูง สิบ ฟุต!
CAAO023VE;Vernon;But that wasn't the scariest thing.;แต่นั่นไม่ใช่สิ่งที่น่ากลัวที่สุด
CAAO024VE;Vernon;The scariest thing...;สิ่งที่น่ากลัวที่สุด...
CAAO025VE;Vernon;The absolute scariest thing...;สิ่งที่น่ากลัวที่สุดอย่างแท้จริง...
CAAO026VE;Vernon;And the thing that still makes the old timers' blood turn to ice and vice versa...;และสิ่งที่ยังคงทำให้เลือดของคนแก่กลายเป็นน้ำแข็งและในทางกลับกัน...
CAAO027VE;Vernon;Is the part I said first about how he had hooks for gills.;คือส่วนที่ฉันพูดถึงตอนแรกเกี่ยวกับที่ที่เขาใช้ตะขอแทนเหงือก
CAAO028VE;Vernon;Oh Brrrrrr.;โอ้... หนาววววว
CAAO029VE;Vernon;Uh, anybody need a hug?;เอ่อ, ใครต้องการกอดไหม?
CAAO030VE;Vernon;Anybody?;ใครก็ได้?
CAAO031VE;Vernon;No?;ไม่มี?
CAAO032VE;Vernon;Okay, then. Anybody mind if I tell that story again?;โอเค งั้น ใครรังเกียจไหมถ้าฉันจะเล่าเรื่องนั้นอีกครั้ง?
CAAO033VE;Vernon;Speak up now if you don't want to hear it again.;พูดออกมาเลยตอนนี้ถ้าเธอไม่อยากฟังมันอีก
CAAO034VE;Vernon;Here we go...;ไปกันเลย...
CAAP035VE;Vernon;Not now, Raz, I'm in the middle of a story.;ตอนนี้อย่าเพิ่งกวนนะ แรซ กำลังเล่านิทานอยู่เลย
CABB001FA;Franke;TeeeVeee.;ทีวี...
CABB002KI;Kitty;Hackey saaaaaack...;แฮ็กกี้ซ้ากกกก...
CABB003VE;Vernon;Yesss, hackey saaaack.;ใช่แล้ว แฮ็กกี้ซ้ากกก...
CABB004RA;Raz;Oh no! They're all brainless!;ให้ตาย! พวกเขาไม่มีสมองกันหมดแล้ว!
CABB005VE;Vernon;Hi Raz!;หวัดดี แรซ!
CABB006RA;Raz;Vernon! You're okay!;เวอร์นอน! เธอยังปกติดี!
CABB007VE;Vernon;Yeah, we're great. Me and my pals Kitty and Franke are just hanging out tellin' stories and watchin' the boob tube.;ใช่ พวกเราสบายดี ฉันกับเพื่อนซี้ คิตตี้ กับ แฟรงกี้ กำลังนั่งเล่นเล่านิทานแล้วก็ดูทีวีกันน่ะ
CABB008KI;Kitty;TeeeVeeeee.;ทีวี...
CABB009RA;Raz;Vernon, look at them. They're zombies.;เวอร์นอน ดูพวกนั้นสิ พวกเขาเป็นซอมบี้
CABB010VE;Vernon;It did seem kind of weird when they let me get this close to them.;ก็ว่าอยู่ว่ามันแปลกๆ ที่พวกเขาปล่อยให้ฉันเข้ามาใกล้ขนาดนี้น่ะ
CABB011VE;Vernon;And then they didn't mind when I talked all through the show.;แถมยังไม่ว่าอะไรเลยตอนที่ฉันพูดแทรกตลอดรายการ
CABB012VE;Vernon;Kitty even agreed to go on a date with me more or less--we're gonna play hackey sack!;คิตตี้ถึง Rank ตกลงจะไปเดทกับฉันด้วยนะ จะว่าไปก็... พวกเราจะไปเล่นแฮ็กกี้แซ็กกัน!
CABB013RA;Raz;Keep an eye on them Vernon.;จับตาดูพวกเขานะ เวอร์นอน
CABB014RA;Raz;I'm gonna go figure out what's causing this!;ฉันจะไปหาต้นเหตุที่ทำให้เกิดเรื่องนี้!
CABB015VE;Vernon;Roger that, Raz.;รับทราบ แรซ
CABE001EL;Elka;"I don't care how long you two have been ""pardners."" James is my boyfriend now. Do you know what that means?";"ฉันไม่สนหรอกนะว่าพวกเธอเป็น ""คู่หู"" กันมานานแค่ไหน ตอนนี้เจมส์เป็นแฟนฉันแล้ว รู้ใช่ไหมว่ามันหมายความว่ายังไง?"
CABE002CP;Chops;Uh, well, he wears his good parade chaps a lot more.;เอ่อ... ก็ใส่กางเกงหนังดีๆ ออกงานบ่อยขึ้นมั้ง
CABE003EL;Elka;Yes, he's less filthy. That's part of it.;ใช่ เขาดูสะอาดขึ้น นั่นก็ส่วนนึง
CABE004EL;Elka;But the biggest change is that he can't possibly waste as much time as he used to hanging out with his loser friends.;แต่ที่สำคัญที่สุดคือ เขาจะไม่เสียเวลามานั่งเล่นกับเพื่อนขี้แพ้ของเขาได้มากเท่าเมื่อก่อนอีกแล้ว
CABE005CP;Chops;I don't like you.;ฉันไม่ชอบเธอ
CABE006EL;Elka;And I don't like you. So that covers everything we have in common.;ฉันก็ไม่ชอบเธอเหมือนกัน ก็เท่านี้แหละที่เราเหมือนกัน
CABE007EL;Elka;Now for the differences: I'm going to be with James all the time from now on.;ทีนี้มาพูดถึงสิ่งที่แตกต่างกันบ้าง ฉันจะอยู่กับเจมส์ตลอดเวลา ตั้งแต่นี้เป็นต้นไป
CABE008EL;Elka;You're going to have to stay as far away from us as possible or I'm going to make your life more miserable than I imagine it already is.;เธอต้องอยู่ให้ห่างจากพวกเราให้มากที่สุด ไม่งั้นฉันจะทำให้ชีวิตเธอแย่ยิ่งกว่าที่เธอคิดว่ามันเป็นอยู่ตอนนี้
CABF009LI;Lili;I can't quite make it out, but something... something coming out of those speakers reminds me of my nightmare.;ฉันบอกไม่ถูก แต่มันมีอะไรบางอย่าง... อะไรบางอย่างที่ออกมาจากลำโพงพวกนั้น ทำให้ฉันนึกถึงฝันร้ายของฉัน
CABF200RA;Raz;What are you listening to?;ฟังอะไรกันอยู่เหรอ?
CABG010NI;Nils;You know Chloe, for a chick whose face I can't see because she's always wearing a helmet, you're pretty cute.;นี่ โคลอี้ รู้ไหมว่าถึงจะมองไม่เห็นหน้าเธอเพราะใส่หมวกกันน็อคตลอดเวลา เธอก็น่ารักมากเลยนะ
CABG011CH;Chloe;I'm not human, earth primate.;ฉันไม่ใช่คนนะ สัตว์โลก
